scenario_id,scenario_label,season,week,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,is_active_pid,is_active_nm,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,points_scale,vol_scale,yds_scale,td_scale
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Austin Hooper,TE,00-0032392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.963678768835074,1.7640945052589727,10.405696388357073,0.12176302397852837,0.11464184770271024,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,CJ Dippre,TE,00-0040566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Cole Fotheringham,TE,00-0037506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Hunter Henry,TE,00-0033090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735827277099174,3.24593388967651,20.811392776714147,0.23337912929217938,0.20814669817481857,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Brandon Smith,WR,00-0036775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,DeMario Douglas,WR,00-0038621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Efton Chism III,WR,00-0040563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kayshon Boutte,WR,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695505116978969,3.397141990127279,25.761675524573334,0.23337912929217938,0.20814669817481857,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kyle Williams,WR,00-0040131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Mack Hollins,WR,00-0033555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80036359132933,2.3790074470921003,15.55803149327174,0.15220377997316045,0.14118674603358972,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Stefon Diggs,WR,00-0031588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.560405022538454,5.251961355656713,32.2273509503486,0.3044075599463209,0.26243979481162605,1.0,1.0,72.57988821636917,32.29805025628428,38.07419969350366,181.5440428143462,139.51715254680695,1.4360403090082787,0.853244109331179,0.8009704918032785,1.0146918664877365,1.0080540030051273,1.0102617852773856,1.0146918664877365
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,38.572377353006466,279.1831849859662,1.9545903842279206,0.8665737061691522,5.859219945120972,21.769816321350365,0.1750379448562317,0.0,0.0,0.0,0.0,0.16057483170243592,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,George Holani,RB,00-0039299,1.0,0.0,0.0,0.0,0.0,7.730231356168004,34.12565801725192,0.1750379448562317,3.1314822563839817,2.1171971230269055,20.200820550442234,0.1750379448562317,0.29536538682860614,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,1.0,0.0,0.0,0.0,0.0,13.924263869581605,55.209038688829985,0.5056651740291138,5.0320359528686,3.5844639664269478,24.515558920439602,0.2917299080937195,0.5494990450241724,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,AJ Barner,TE,00-0039793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257554789166649,4.5889016713048285,38.73458309429457,0.40842187133120733,0.3353015975358046,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751870250573261,1.9300959819222026,23.044625385213227,0.21393526593539433,0.19259935034317033,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Eric Saubert,TE,00-0033576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Nick Kallerup,TE,00-0040058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,WR,00-0033908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1590805043747,4.756307955451142,41.480325693383804,0.39869754106141664,0.32880632081654126,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Dareke Young,WR,00-0037093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jake Bobo,WR,00-0038752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50276848242309,6.63716679497737,57.66059458087395,0.5153895042989045,0.40273208911336567,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_pressure_plus005,Home/away pressure +0.05,2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776002812409532,3.042855400071227,27.94773716930115,0.2528325870145569,0.2234021164883837,1.0,1.0,70.90148505020336,40.61079504819981,27.513715170870583,306.9347976839038,135.5220097121901,2.3804684855159923,0.8128428974932657,1.030997014925373,0.9724330269790651,0.9847428479194911,0.9806223568175841,0.9724330269790651
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Drake Maye,QB,00-0039851,1.0,32.80695258807911,186.46726999405607,1.2425434763132084,0.6807667915744215,8.389449578520077,23.533731712461428,0.19038972620928193,0.0,0.0,0.0,0.0,0.1733630909113264,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Rhamondre Stevenson,RB,00-0036875,1.0,0.0,0.0,0.0,0.0,18.911301018883563,55.479520717887794,0.5110461071933358,4.004510538673068,2.6730107845642728,14.420669645082748,0.18036921430353026,0.4991333202014504,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,TreVeyon Henderson,RB,00-0040734,1.0,0.0,0.0,0.0,0.0,10.511840164016803,31.645358387820476,0.18036921430353026,2.492807810323985,1.7619846370161498,10.014353920196353,0.1102256309632685,0.25218140110604825,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Austin Hooper,TE,00-0032392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9433152459247047,1.7519733606694672,10.314784537802245,0.12024614286902018,0.11329784555831379,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,CJ Dippre,TE,00-0040566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Cole Fotheringham,TE,00-0037506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Hunter Henry,TE,00-0033090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6964162412624395,3.2236309836318195,20.62956907560449,0.23047177383228867,0.20584114925321417,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Brandon Smith,WR,00-0036775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,DeMario Douglas,WR,00-0038621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Efton Chism III,WR,00-0040563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kayshon Boutte,WR,00-0038608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656371135875709,3.37380012883206,25.5366024965007,0.23047177383228867,0.20584114925321417,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Kyle Williams,WR,00-0040131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Mack Hollins,WR,00-0033555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7742511826993663,2.36266121781711,15.422105037102384,0.15030767858627522,0.13955680425256334,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Stefon Diggs,WR,00-0031588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.508457260012002,5.215874976621671,31.945789005426363,0.30061535717255045,0.25963750689193843,1.0,1.0,72.08118969611522,32.07612941477127,37.812590761420445,179.95793994592844,138.29822763791162,1.4181506217612612,0.8426146930358688,0.8009704918032785,1.0020511905751681,1.001127634668267,1.0014353920196353,1.0020511905751681
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,1.0,39.29743136414923,285.87933734242694,2.0219051159446995,0.882862895084282,5.969357074717589,22.291960972960585,0.1810661297860925,0.0,0.0,0.0,0.0,0.16561982051147428,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,George Holani,RB,00-0039299,1.0,0.0,0.0,0.0,0.0,7.875538325467742,34.944155038694966,0.1810661297860925,3.1903454617818374,2.15699457321728,20.685333155089552,0.1810661297860925,0.3038097160766957,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,1.0,0.0,0.0,0.0,0.0,14.186001518740623,56.533216341336974,0.5230799304931562,5.1266243112280465,3.6518419751213482,25.103559654234893,0.3017768829768208,0.5617022536945,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,AJ Barner,TE,00-0039793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393976746330861,4.675160330787221,39.663624253691125,0.42248763616754914,0.34458564228994937,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8223950343989936,1.9663764481422643,23.5973460749808,0.22130304751633528,0.19852624114834283,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Eric Saubert,TE,00-0033576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Nick Kallerup,TE,00-0040058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,WR,00-0033908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2936514173440115,4.845713390064866,42.47522293496544,0.41242840673498843,0.3379594073582043,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Dareke Young,WR,00-0037093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jake Bobo,WR,00-0038752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.681394247231047,6.761927173713706,59.04357230676046,0.5331391599257168,0.41323985833449195,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_minus7,Home rest -7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865778455862236,3.100052665693672,28.618058005827777,0.2615399652465781,0.230134893039321,1.0,1.0,72.23423687053216,41.374165674177036,28.030896918925954,314.29656687102084,138.77247776861046,2.462450162472851,0.8408366408443881,1.030997014925373,1.0059229432560695,1.0032532898685023,1.0041423861693957,1.0059229432560695
v2_rest_plus7,Home rest +7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Drake Maye,QB,00-0039851,1.0,32.5482775897774,184.5980585640869,1.224787944810995,0.6753991077524758,8.323300769067275,23.297821569581323,0.18766912057587828,0.0,0.0,0.0,0.0,0.1711110758463048,1.0,1.0,71.51284670320332,31.823216782925474,37.514447499722074,178.15398025760697,136.91187909613535,1.3978857227701385,0.8305740103461832,0.8009704918032785,0.987732213557254,0.993233981988935,0.9913966625353755,0.987732213557254
v2_rest_plus7,Home rest +7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Rhamondre Stevenson,RB,00-0036875,1.0,0.0,0.0,0.0,0.0,18.762189919770982,54.9233751044598,0.5037434289141995,3.97293592795574,2.6519347319104565,14.276111940509407,0.1777917984403057,0.49416018317612653,1.0,1.0,71.51284670320332,31.823216782925474,37.514447499722074,178.15398025760697,136.91187909613535,1.3978857227701385,0.8305740103461832,0.8009704918032785,0.987732213557254,0.993233981988935,0.9913966625353755,0.987732213557254
v2_rest_plus7,Home rest +7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,TreVeyon Henderson,RB,00-0040734,1.0,0.0,0.0,0.0,0.0,10.428956810883816,31.32813453611787,0.1777917984403057,2.4731526151524483,1.7480918083005255,9.913966625353755,0.10865054349129795,0.24906962552220957,1.0,1.0,71.51284670320332,31.823216782925474,37.514447499722074,178.15398025760697,136.91187909613535,1.3978857227701385,0.8305740103461832,0.8009704918032785,0.987732213557254,0.993233981988935,0.9913966625353755,0.987732213557254
v2_rest_plus7,Home rest +7 days (diff),2025,22,2025_22_New_England_Patriots_Seattle_Seahawks,New England Patriots,Austin Hooper,TE,00-0032392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920107907047469,1.7381594684806363,10.211385624114369,0.11852786562687048,0.1117729356920002,1.0,1.0,71.51284670320332,31.823216782925474,37.514447499722074,178.15398025760697,136.91187909613535,1.3978857227701385,0.8305740103461832,0.8009704918032785,0.987732213557254,0.993233981988935,0.9913966625353755,0.987732213557254
