season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,close_spread_home,close_total,margin_actual,total_actual,resid_margin,resid_total,pred_home_cover,act_home_cover,pred_over,act_over,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_off_sack_rate,home_def_sack_rate,home_off_rz_pass_rate,home_def_rz_pass_rate,home_def_wr_share_mult,home_def_te_share_mult,home_def_rb_share_mult,home_def_wr_ypt_mult,home_def_te_ypt_mult,home_def_rb_ypt_mult,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_off_sack_rate,away_def_sack_rate,away_off_rz_pass_rate,away_def_rz_pass_rate,away_def_wr_share_mult,away_def_te_share_mult,away_def_rb_share_mult,away_def_wr_ypt_mult,away_def_te_ypt_mult,away_def_rb_ypt_mult,away_qb_adj,away_sos,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,off_sack_rate_diff,def_sack_rate_diff,off_rz_pass_rate_diff,def_rz_pass_rate_diff,def_wr_share_mult_diff,def_te_share_mult_diff,def_rb_share_mult_diff,def_wr_ypt_mult_diff,def_te_ypt_mult_diff,def_rb_ypt_mult_diff,qb_adj_diff,sos_diff,def_pressure_avg,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,is_postseason,neutral_site_flag,home_rest_days,away_rest_days,rest_days_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,home_ppd,home_td_per_drive,home_fg_per_drive,home_avg_start_fp,home_yards_per_drive,home_seconds_per_drive,home_drives,away_ppd,away_td_per_drive,away_fg_per_drive,away_avg_start_fp,away_yards_per_drive,away_seconds_per_drive,away_drives,ppd_diff,td_per_drive_diff,fg_per_drive_diff,avg_start_fp_diff,yards_per_drive_diff,seconds_per_drive_diff,drives_diff,home_rzd_off_eff,home_rzd_def_eff,home_rzd_off_td_rate,home_rzd_def_td_rate,away_rzd_off_eff,away_rzd_def_eff,away_rzd_off_td_rate,away_rzd_def_td_rate,rzd_off_eff_diff,rzd_def_eff_diff,rzd_off_td_rate_diff,rzd_def_td_rate_diff,home_explosive_pass_rate,home_explosive_run_rate,away_explosive_pass_rate,away_explosive_run_rate,explosive_pass_rate_diff,explosive_run_rate_diff,home_penalty_rate,home_turnover_adj_rate,away_penalty_rate,away_turnover_adj_rate,penalty_rate_diff,turnover_adj_rate_diff,home_fg_acc,home_punt_epa,home_kick_return_epa,home_touchback_rate,away_fg_acc,away_punt_epa,away_kick_return_epa,away_touchback_rate,fg_acc_diff,punt_epa_diff,kick_return_epa_diff,touchback_rate_diff,phase_a_total_delta,prob_home_win,pred_home_score,pred_away_score,pred_home_points,pred_away_points,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,prob_over_total,home_win_actual,home_win_pred
2025,10,2025_10_BAL_MIN,2025-11-09,Minnesota Vikings,Baltimore Ravens,6.948862075805664,40.72726058959961,,,3.5,47.5,-8.0,46.0,-14.948862075805664,5.272739410400391,True,False,False,False,19.0,27.0,7.0,3.0,3.0,6.0,3.0,6.0,10.0,8.0,1463.6684617499573,1543.5490579125208,0.016869951,-0.062377095,0.17549562,-0.14175572,0.00058311893,-0.122408934,47.338463,0.5689655172413793,0.4310344827586206,,,,,,,,,,,,-0.041573116379283,0.13898645,-0.19530647,-0.014563768,0.26829186,-0.19494501,-0.19591722,48.63889,0.5,0.5,,,,,,,,,,,,0.0356050959430901,-8.0,46.0,-79.8805961625635,-0.12211649900000002,0.13292937500000002,-1.3004270000000062,0.06896551724137934,-0.06896551724137939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0771782123223731,0.0,10.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,10.0,-3.0,22.1948544,27.1442688,-4.949414399999999,8,25.3298176,11.6723456,13.657472,8,-3.134963199999998,15.471923199999999,-18.6068864,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.4631945,23.838061332702637,16.889199256896973,23.838061332702637,16.889199256896973,6.078705639839172,6.317086253166199,5.840325026512146,5.60194441318512,12.39579189300537,11.442269439697267,4.306745810508728,4.4756378030776975,4.137853817939758,3.968961825370789,8.782383613586425,8.106815643310547,,0,1
2025,10,2025_10_BUF_MIA,2025-11-09,Miami Dolphins,Buffalo Bills,-7.945784568786621,48.25517654418945,,,8.5,50.5,17.0,43.0,24.94578456878662,-5.255176544189453,True,True,False,False,30.0,13.0,7.0,9.0,0.0,14.0,0.0,0.0,0.0,13.0,1303.2485322669686,1653.9005538787865,-0.19530647,0.13898645,-0.19494501,-0.19591722,-0.014563768,0.26829186,45.89189,0.6984126984126984,0.3015873015873016,,,,,,,,,,,,-0.0520039531904739,0.15051062,0.06665412,0.23671369,0.047545858,0.07743124,0.055577617,46.979168,0.4769230769230769,0.523076923076923,,,,,,,,,,,,-0.0570747896082657,17.0,43.0,-350.6520216118179,-0.34581709000000005,0.07233233000000001,-1.0872780000000049,0.22148962148962148,-0.22148962148962137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005070836417791803,0.0,16.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,7.0,3.0,13.99072256,23.9635968,-9.97287424,9,29.3195264,18.458176,10.8613504,8,-15.32880384,5.5054208,-20.83422464,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.092931494,20.154695987701416,28.100480556488037,20.154695987701416,28.100480556488037,5.139447476863861,5.340994436740876,4.937900516986847,4.736353557109833,10.480441913604736,9.67425407409668,7.165622541904449,7.44662734746933,6.884617736339569,6.603612930774689,14.612249889373778,13.488230667114259,,1,0
2025,10,2025_10_CLE_NYJ,2025-11-09,New York Jets,Cleveland Browns,-2.084920883178711,40.77855682373047,,,-1.5,38.5,7.0,47.0,9.084920883178711,6.221443176269531,False,True,True,True,27.0,20.0,14.0,3.0,0.0,10.0,7.0,10.0,0.0,3.0,1236.8783143389483,1247.7641482798313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,47.0,-10.885833940883003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,14.0,0.0,27.3062528,29.3111296,-2.0048768000000003,8,17.0582656,24.3666944,-7.308428800000001,8,10.2479872,4.944435200000001,5.303552,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.7172286,19.34681797027588,21.43173885345459,19.34681797027588,21.43173885345459,4.546502223014831,5.126906762123109,4.73997040271759,4.933438582420349,9.67340898513794,9.67340898513794,5.036458630561828,5.679410796165467,5.250776019096374,5.4650934076309206,10.715869426727295,10.715869426727295,,1,0
2025,10,2025_10_DET_WAS,2025-11-09,Washington Commanders,Detroit Lions,2.9889819622039795,50.161903381347656,,,3.0,51.5,-22.0,66.0,-24.98898196220398,15.838096618652344,True,False,False,True,22.0,44.0,3.0,7.0,6.0,6.0,14.0,11.0,10.0,9.0,1388.080150921446,1623.5587802883808,-0.098726004,0.33348554,-0.122181125,-0.0746845,0.6708963,-0.11237872,57.636364,0.5846153846153846,0.4153846153846153,,,,,,,,,,,,0.0422191696390098,-0.062377095,0.016869951,0.00058311893,-0.122408934,0.17549562,-0.14175572,44.012985,0.671875,0.328125,,,,,,,,,,,,-0.0092727999774157,-22.0,66.0,-235.4786293669349,-0.036348909000000006,0.31661558900000003,13.623379,-0.08725961538461535,0.0872596153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514919696164255,0.0,10.0,12.0,25.0,19.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0,0,7.0,7.0,0.0,13.826426880000001,35.15595264,-21.32952576,9,24.1176064,22.5953664,1.5222400000000005,8,-10.291179519999998,12.560586240000003,-22.85176576,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8050099,26.575442671775818,23.58646070957184,26.575442671775818,23.58646070957184,6.245229027867317,7.042492308020592,6.510983454585075,6.776737881302834,13.287721335887909,13.287721335887909,5.542818266749381,6.250412088036538,5.7786828738451,6.014547480940819,11.79323035478592,11.79323035478592,,0,1
2025,10,2025_10_JAX_HOU,2025-11-09,Houston Texans,Jacksonville Jaguars,1.6437079906463623,42.47030258178711,,,-3.0,42.5,7.0,65.0,5.356292009353638,22.52969741821289,False,True,False,True,36.0,29.0,0.0,10.0,0.0,26.0,10.0,10.0,9.0,0.0,1457.7012794972845,1331.0098681547354,-0.15618701,-0.15534516,-0.0015644876,-0.40800083,-0.1804469,-0.13895217,38.891567,0.6575342465753424,0.3424657534246575,,,,,,,,,,,,0.0223770448165833,0.15596272,0.16708802,-0.085893735,0.34065312,0.03440588,0.26961514,42.39189,0.5189873417721519,0.4810126582278481,,,,,,,,,,,,0.0530762266504218,7.0,65.0,126.69141134254915,-0.31214973,-0.32243318,-3.5003229999999945,0.13854690480319054,-0.1385469048031906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030699181833838497,0.0,10.0,26.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,19.275840000000002,17.5525376,1.7233024000000006,8,22.6351616,29.2717696,-6.636608000000001,8,-3.3593215999999977,-11.719231999999998,8.3599104,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8588457,22.057005286216736,20.413297295570374,22.057005286216736,20.413297295570374,5.624536347985268,5.845106400847436,5.4039662951231,5.183396242260933,11.469642748832705,10.587362537384033,5.205390810370445,5.409523783326149,5.001257837414742,4.797124864459038,10.614914593696593,9.79838270187378,,1,1
2025,10,2025_10_LA_SF,2025-11-09,San Francisco 49ers,Los Angeles Rams,8.198594093322754,40.630645751953125,,,3.0,48.5,-16.0,68.0,-24.198594093322754,27.369354248046875,True,False,False,True,26.0,42.0,0.0,7.0,7.0,12.0,14.0,7.0,7.0,14.0,1434.5256846064135,1542.0017909457363,0.28280184,0.10907956,0.2905866,0.2760786,-0.08852128,0.32270208,39.08,0.4375,0.5625,,,,,,,,,,,,0.0508640807658886,0.17350838,-0.21089819,0.21816748,0.119502,-0.04862197,-0.5640876,31.814816,0.4736842105263157,0.5263157894736843,,,,,,,,,,,,0.0240303318269102,-16.0,68.0,-107.47610633932277,0.10929346000000004,0.31997775,7.265183999999998,-0.03618421052631571,0.03618421052631571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026833748938978403,0.0,7.0,19.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,27.25400576,23.33105152,3.9229542399999997,9,31.9937024,9.537792,22.4559104,8,-4.739696640000002,13.79325952,-18.53295616,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.80454,24.41461992263794,16.216025829315186,24.41461992263794,16.216025829315186,5.737435681819916,6.469874279499054,5.981581881046295,6.225728080272675,12.20730996131897,12.20730996131897,3.8107660698890684,4.297246844768525,3.9729263281822202,4.1350865864753725,8.108012914657593,8.108012914657593,,0,1
2025,10,2025_10_LV_DEN,2025-11-06,Denver Broncos,Las Vegas Raiders,13.07680892944336,52.942710876464844,,,-10.5,42.5,3.0,17.0,-10.07680892944336,-35.942710876464844,True,False,True,False,10.0,7.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,1554.1313937667085,1231.9461648536349,-0.15534516,-0.15618701,-0.1804469,-0.13895217,-0.0015644876,-0.40800083,41.59375,0.6507936507936508,0.3492063492063492,,,,,,,,,,,,0.0121155262979941,0.16708802,0.15596272,0.03440588,0.26961514,-0.085893735,0.34065312,56.25862,0.71875,0.28125,,,,,,,,,,,,0.0049553723927732,3.0,17.0,322.1852289130736,-0.32243318,-0.31214973,-14.66487,-0.06795634920634919,0.06795634920634919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071601539052209,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,0.0,25.611576319999998,18.626849280000002,6.98472704,9,20.121382399999998,28.6423552,-8.520972800000001,8,5.490193919999999,-10.015505919999999,15.505699840000002,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.66713125,33.0097599029541,19.932950973510742,33.0097599029541,19.932950973510742,8.417488775253297,8.747586374282838,8.087391176223754,7.757293577194214,17.165075149536136,15.844684753417969,5.0829024982452395,5.282232007980347,4.8835729885101316,4.6842434787750244,10.365134506225587,9.567816467285155,,1,1
2025,10,2025_10_NE_TB,2025-11-09,Tampa Bay Buccaneers,New England Patriots,5.285798072814941,51.32233810424805,,,-2.5,48.5,-5.0,51.0,-10.285798072814941,-0.3223381042480469,True,False,True,True,23.0,28.0,7.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,1510.7384464046165,1342.8831823656817,,,,,,,,,,,,,,,,,,,,,,0.022180023,0.016118255,0.21119991,-0.1917109,-0.010657646,0.040780276,36.851063,0.6153846153846154,0.3846153846153846,,,,,,,,,,,,-0.0908371649874941,-5.0,51.0,167.85526403893482,-0.022180023,-0.016118255,-36.851063,-0.6153846153846154,-0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908371649874941,0.0,10.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,7.0,7.0,20.9482112,11.449510400000001,9.4987008,8,26.7026944,19.37593088,7.32676352,9,-5.754483199999999,-7.926420479999997,2.17193728,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.95114684,28.304068088531494,23.018270015716553,28.304068088531494,23.018270015716553,7.2175373625755315,7.5005780434608464,6.934496681690216,6.6514560008049015,14.718115406036379,13.585952682495117,5.869658854007721,6.099841554164887,5.639476153850556,5.40929345369339,11.969500408172607,11.048769607543946,,0,1
2025,10,2025_10_NO_CAR,2025-11-09,Carolina Panthers,New Orleans Saints,-2.1959245204925537,54.04859161376953,,,-3.5,42.5,-10.0,24.0,-7.804075479507446,-30.04859161376953,False,False,True,False,7.0,17.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,1253.3025207215449,1201.1828370721864,0.066377036,-0.00045185973,0.06798184,0.06463062,0.06998082,-0.055791825,57.152542,0.4310344827586206,0.5689655172413793,,,,,,,,,,,,-0.0155915686302934,-0.21089819,0.17350838,-0.04862197,-0.5640876,0.21816748,0.119502,79.42857,0.65,0.35,,,,,,,,,,,,0.0253602262506335,-10.0,24.0,52.11968364935842,0.277275226,-0.17396023973,-22.276027999999997,-0.21896551724137941,0.21896551724137936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0409517948809269,0.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,14.75650048,19.68306944,-4.926568959999999,9,9.37080832,29.92830464,-20.55749632,9,5.38569216,-10.2452352,15.63092736,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.20413683,25.92633354663849,28.122258067131042,25.92633354663849,28.122258067131042,6.611215054392814,6.8704783898591995,6.35195171892643,6.092688383460045,13.481693444252013,12.444640102386476,7.171175807118416,7.452398387789727,6.889953226447105,6.608730645775795,14.623574194908144,13.4986838722229,,0,0
2025,10,2025_10_NYG_CHI,2025-11-09,Chicago Bears,New York Giants,11.571246147155762,41.777610778808594,,,-3.0,47.5,4.0,44.0,-7.571246147155762,2.2223892211914062,True,True,False,False,24.0,20.0,7.0,0.0,3.0,14.0,0.0,10.0,7.0,3.0,1339.3054558552215,1237.6061465487842,0.30640623,0.24996834,0.22007957,0.42485446,0.424297,0.14343415,37.195404,0.5875,0.4125,,,,,,,,,,,,-0.066438566833672,0.10907956,0.28280184,-0.08852128,0.32270208,0.2905866,0.2760786,49.891304,0.6842105263157895,0.3157894736842105,,,,,,,,,,,,-0.0021928038645506,4.0,44.0,101.69930930643727,0.19732666999999998,-0.032833500000000015,-12.695899999999995,-0.09671052631578947,0.09671052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06424576296912139,0.0,7.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,36.1613952,35.292288,0.8691071999999997,8,23.98408704,33.95790336,-9.97381632,9,12.177308160000003,1.3343846399999961,10.84292352,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.9029122,26.674428462982178,15.103182315826416,26.674428462982178,15.103182315826416,6.801979258060455,7.068723542690277,6.535234973430634,6.268490688800812,13.870702800750731,12.803725662231447,3.851311490535736,4.002343313694,3.700279667377472,3.549247844219208,7.853654804229736,7.24952751159668,,1,1
2025,10,2025_10_PHI_GB,2025-11-10,Green Bay Packers,Philadelphia Eagles,-7.914798259735107,31.836496353149414,,,-3.0,45.5,-3.0,17.0,4.914798259735107,-14.836496353149414,False,False,False,False,7.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,7.0,1571.4668375817744,1667.2063096490488,-0.00045185973,0.066377036,0.06998082,-0.055791825,0.06798184,0.06463062,46.32353,0.5846153846153846,0.4153846153846153,,,,,,,,,,,,-0.0384254110509095,,,,,,,,,,,,,,,,,,,,,,-3.0,17.0,-95.73947206727439,-0.00045185973,0.066377036,46.32353,0.5846153846153846,0.4153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0384254110509095,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,15.0,-7.0,20.615232000000002,19.259008,1.356224,8,32.5721856,21.968691200000002,10.603494399999999,8,-11.956953599999995,-2.7096832000000006,-9.247270399999998,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2594139,11.960849046707153,19.87564730644226,11.960849046707153,19.87564730644226,2.8107995259761807,3.169624997377396,2.9304080164432524,3.050016506910324,5.980424523353577,5.980424523353577,4.670777117013931,5.267046536207199,4.869533590078354,5.0682900631427765,9.93782365322113,9.93782365322113,,0,0
2025,10,2025_10_PIT_LAC,2025-11-09,Los Angeles Chargers,Pittsburgh Steelers,6.914037227630615,37.16684341430664,,,-4.5,46.5,15.0,35.0,8.085962772369385,-2.1668434143066406,True,True,False,False,25.0,10.0,2.0,10.0,3.0,10.0,3.0,0.0,0.0,7.0,1449.896817390451,1457.0163309785357,-0.001748857,-0.15055573,-0.018806852,0.018002506,-0.16678412,-0.12350839,41.373135,0.609375,0.390625,,,,,,,,,,,,0.0308789288729205,0.04702894,-0.041573096,0.1477374,-0.076059155,-0.06994056,-0.019751968,42.666668,0.6557377049180327,0.3442622950819672,,,,,,,,,,,,-0.0436055436452915,15.0,35.0,-7.119513588084828,-0.048777797,-0.108982634,-1.2935330000000036,-0.04636270491803274,0.04636270491803279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074484472518212,0.0,12.0,13.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,28.85567232,19.70030592,9.1553664,9,26.6543488,24.450790400000002,2.2035584000000004,8,2.201323519999999,-4.750484480000001,6.951808,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8521447,22.040440320968628,15.126403093338013,22.040440320968628,15.126403093338013,5.620312281847,5.8407166850566865,5.399907878637314,5.1795034754276275,11.461028966903687,10.579411354064941,3.8572327888011935,4.008496819734574,3.705968757867813,3.554704726934433,7.8657296085357675,7.260673484802246,,1,1
2025,11,2025_11_BAL_CLE,2025-11-16,Cleveland Browns,Baltimore Ravens,-5.4132466316223145,35.024253845214844,,,7.5,41.5,-7.0,39.0,-1.5867533683776855,3.9757461547851562,True,True,False,False,16.0,23.0,3.0,13.0,0.0,0.0,3.0,7.0,0.0,13.0,1226.3184164225736,1560.5567288269253,-0.10411829,-0.042260576,-0.07895859,-0.14851774,-0.14587018,0.04174722,38.879517,0.6301369863013698,0.3698630136986301,,,,,,,,,,,,0.0476934663088074,-0.026205918,-0.16214164,-0.039161865,-0.01353788,0.019819494,-0.27761698,41.43077,0.5362318840579711,0.4637681159420289,,,,,,,,,,,,0.0091825516498072,-7.0,39.0,-334.23831240435175,-0.07791237200000001,0.11988106400000001,-2.5512530000000027,0.09390510224339876,-0.09390510224339876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385109146590002,0.0,16.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,18.82330624,25.94667776,-7.123371520000001,9,26.33192704,16.06893824,10.2629888,9,-7.508620799999999,9.877739519999999,-17.38636032,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5971272,14.805503606796265,20.21875023841858,14.805503606796265,20.21875023841858,3.7754034197330477,3.9234584558010104,3.6273483836650846,3.4792933475971224,7.6988618755340585,7.106641731262207,5.155781310796738,5.357968813180924,4.953593808412552,4.7514063060283664,10.513750123977662,9.705000114440917,,0,0
2025,11,2025_11_CAR_ATL,2025-11-16,Atlanta Falcons,Carolina Panthers,4.235454082489014,40.76482009887695,,,-3.5,44.5,-3.0,57.0,-7.235454082489014,16.235179901123047,True,False,False,True,27.0,30.0,7.0,14.0,0.0,6.0,7.0,3.0,9.0,8.0,1280.4557884537196,1222.1561720518168,0.009913677,0.10444423,0.06884121,-0.029371351,0.004799511,0.18985398,48.72131,0.5483870967741935,0.4516129032258065,,,,,,,,,,,,0.0170559293888701,-0.14884812,0.05228745,-0.016451912,-0.3553862,0.13522284,-0.034901027,53.214287,0.5660377358490566,0.4339622641509434,,,,,,,,,,,,0.0088417785243186,-3.0,57.0,58.29961640190277,0.158761797,0.05215678,-4.492976999999996,-0.017650639074863084,0.017650639074863084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082141508645515,0.0,21.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,22.47627008,28.86762752,-6.39135744,9,10.102600192,18.073227776,-7.970627584,10,12.373669887999998,10.794399744,1.5792701439999997,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.62065667,22.500137090682983,18.26468300819397,22.500137090682983,18.26468300819397,5.737534958124161,5.962536329030991,5.512533587217331,5.287532216310502,11.70007128715515,10.800065803527833,4.657494167089462,4.840140997171402,4.474847337007523,4.2922005069255835,9.497635164260863,8.767047843933106,,0,1
