scenario_id,scenario_label,season,week,date,game_id,team,player,position,player_id,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,points_scale,vol_scale,yds_scale,td_scale
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Matthew Stafford,QB,00-0026498,31.912177089003393,202.94130894702533,1.8043335059451695,0.8210851965165604,3.534671638662754,12.420889590044986,0.1102648253633159,0.0,0.0,0.0,0.0,0.10440307289306361,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Blake Corum,RB,00-0039738,0.0,0.0,0.0,0.0,9.812969421783285,28.648180828652148,0.23055372575966054,3.2543010837546604,1.9425674161489357,13.723079627710991,0.19045742562754567,0.343617218210196,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Kyren Williams,RB,00-0037840,0.0,0.0,0.0,0.0,17.65333172510605,51.486590720025184,0.6615889521798954,5.236921436319038,3.2342746155469393,19.633019029425945,0.3408185511229765,0.6330051645253982,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Colby Parkinson,TE,00-0036244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.439832939168347,4.175518621309825,29.249191615267225,0.4510833764862924,0.36306226566623523,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davis Allen,TE,00-0039074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Mark Redman,TE,00-0040598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Tyler Higbee,TE,00-0033110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845081895882429,2.1828850346415876,14.324090414326074,0.2105055756936031,0.1898254621442339,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Brennan Presley,WR,00-0040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davante Adams,WR,00-0031381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148125739770342,2.783679080873217,22.137230640322112,0.36086670118903386,0.30292808886892697,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Drake Stoops,WR,00-0039773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Konata Mumpfield,WR,00-0040590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.105425982582802,1.8524483092141915,21.53621985370703,0.24057780079268923,0.21382652185107587,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Puka Nacua,WR,00-0039075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.170799028750162,4.726246497022153,31.95374015503508,0.4510833764862924,0.36306226566623523,72.09528554779556,38.46083219292815,31.000972785552086,253.9270573448713,133.3242261641119,2.2912858649324286,0.9307382528268028,0.960336,1.0024075033028719,1.0013234103860493,1.0016846443584666,1.0024075033028719
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Sam Darnold,QB,00-0034869,30.01126082881408,189.59565574869328,2.0095899525668854,0.8244299457161656,6.635655660642308,21.345873084823673,0.23226416537205208,0.0,0.0,0.0,0.0,0.207263317936217,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Kenneth Walker III,RB,00-0038134,0.0,0.0,0.0,0.0,15.744601158433115,47.52477403790931,0.6463002862526667,5.197930267503142,3.3982600201471214,19.432799553636645,0.34334702707172915,0.6282922357175282,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Velus Jones Jr.,RB,00-0037745,0.0,0.0,0.0,0.0,8.747000643573951,28.7967910483942,0.21206728142665623,3.227341616766941,1.6790219626170688,14.096331282430727,0.21206728142665623,0.34566417331135324,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,AJ Barner,TE,00-0039793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399761463988999,4.745499199732075,30.911240740758807,0.46452833074410416,0.3715685529105046,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Elijah Arroyo,TE,00-0040739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Eric Saubert,TE,00-0033576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8205290167334502,2.201831196485857,16.81490945832808,0.2524610493174479,0.22311352749163815,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Cody White,WR,00-0035891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Cooper Kupp,WR,00-0033908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323980925066685,3.458584162516597,24.970643986020146,0.40393767890791665,0.33231426912374595,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Courtney Jackson,WR,00-0040445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Jaxon Smith-Njigba,WR,00-0038543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.395109813085345,4.936525650568748,35.54289244784319,0.5150205406075937,0.4025116782809668,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Seattle Seahawks,Rashid Shaheed,WR,00-0037545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212635942135042,2.29231741004007,17.217661780683247,0.2524610493174479,0.22311352749163815,72.38897084337064,38.617505140192584,31.127257462649375,255.24428429258495,134.01583526368069,2.564760591503001,1.0418258273176828,0.960336,1.0098441972697916,1.0054023728245922,1.006880805887909,1.0098441972697916
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Jarrett Stidham,QB,00-0035264,32.42152592700336,200.79734254038834,1.6290670984015658,0.8142619068956433,3.71382869730452,13.478992391654893,0.08885820536735814,0.0,0.0,0.0,0.0,0.0850246970362708,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Jaleel McLaughlin,RB,00-0038794,0.0,0.0,0.0,0.0,9.651982603689822,29.63396121400598,0.16784327680500982,3.2073975113084487,2.1349549997873574,11.893228580871964,0.15797014287530337,0.2780601253610612,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,RJ Harvey,RB,00-0040730,0.0,0.0,0.0,0.0,17.37754069594361,53.02397742305418,0.513402964344736,5.153682069254133,3.4059979764049473,20.714039778352003,0.256701482172368,0.5370352892656964,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Adam Trautman,TE,00-0036422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8429189996172437,2.2938353718645565,15.956748346003222,0.17771641073471628,0.16282019496643196,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Caleb Lohner,TE,00-0040240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Evan Engram,TE,00-0033881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.437587417863864,4.468510464671214,28.741969070440582,0.3060671518209003,0.2636628285860013,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,A.T. Perry,WR,00-0038612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Courtland Sutton,WR,00-0034348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.102898975937133,3.962079278675143,33.40015026461544,0.365305955399139,0.30601570984730975,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Elijah Moore,WR,00-0036980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Pat Bryant,WR,00-0040134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071309534478217,2.194535139316307,20.11937834930841,0.18758954466442274,0.17104511363020292,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,Denver Broncos,Troy Franklin,WR,00-0039868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0970342784625,2.979006976447476,25.867772163396523,0.2863208839614873,0.24897841350412564,71.49616743473942,38.14121932178251,30.74335199693795,251.24445377092025,131.91572700950488,1.8054272052978448,0.7333786623409595,0.960336,0.987313392970646,0.9930023254824919,0.9911023817393304,0.987313392970646
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Drake Maye,QB,00-0039851,29.77646640517508,181.4398991498797,1.7564019416926422,0.8190775730373553,6.862271861910527,22.46779158432743,0.21955024271158027,0.0,0.0,0.0,0.0,0.19712018217947347,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Rhamondre Stevenson,RB,00-0036875,0.0,0.0,0.0,0.0,15.472575129693457,45.93415168351385,0.5887938327265106,4.984386694459029,3.1065015270075307,17.375092158546543,0.3193458075804804,0.5967262391366339,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,TreVeyon Henderson,RB,00-0040734,0.0,0.0,0.0,0.0,8.590325766001532,26.362208792277514,0.20957068622469024,3.1065015270075307,2.077660185265487,12.282392732765661,0.18961157325091024,0.32913158191593483,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Austin Hooper,TE,00-0032392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805714089356493,2.2274914486259787,14.179672910997754,0.21955024271158027,0.19712018217947347,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,CJ Dippre,TE,00-0040566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Cole Fotheringham,TE,00-0037506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Hunter Henry,TE,00-0033090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.361709406445499,4.23523037765657,29.258057485368607,0.4291209289362705,0.3489188101355185,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Brandon Smith,WR,00-0036775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,DeMario Douglas,WR,00-0038621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Efton Chism III,WR,00-0040563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Kayshon Boutte,WR,00-0038608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382811819156952,3.1864115341331263,25.962781386333916,0.36924359001493046,0.3087429933641699,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Kyle Williams,WR,00-0040131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255207879437968,1.9777726763584922,22.967075841756927,0.2494889121722503,0.22080107959521944,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_elo_plus100,Home Elo +100 (diff),2025,21,0.0,2025_21_New_England_Patriots_Denver_Broncos,New England Patriots,Stefon Diggs,WR,00-0031588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47046075531314,4.934442940005532,33.25233154480459,0.4889982678576106,0.38675961078731935,71.91900641303609,38.366792171176606,30.925172757605516,253.1371185167557,132.90946932773247,2.3824925539410367,0.9677871238006098,0.960336,0.9979556486890012,0.9988750890699456,0.9985685148589968,0.9979556486890012
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Matthew Stafford,QB,00-0026498,31.60755221830611,200.4789705809354,1.7731401004348115,0.8132473429247258,3.5009306347857096,12.270183786789728,0.10835856169323849,0.0,0.0,0.0,0.0,0.10269420074492108,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Blake Corum,RB,00-0039738,0.0,0.0,0.0,0.0,9.719297513002822,28.30058518566018,0.22656790172222593,3.223236420128486,1.9240242015536195,13.556574022501554,0.18716478837923012,0.33882233301898956,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Kyren Williams,RB,00-0037840,0.0,0.0,0.0,0.0,17.484817872881603,50.86189085814451,0.6501513701594309,5.1869312237759955,3.203401119081542,19.394806630732152,0.33492646341546445,0.6265898380422474,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Colby Parkinson,TE,00-0036244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3688143389398935,4.135660268287935,28.894303755988712,0.4432850251087029,0.3580757835090077,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Davis Allen,TE,00-0039074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Mark Redman,TE,00-0040598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Tyler Higbee,TE,00-0033110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80837780101335,2.162047814116954,14.15029259283009,0.206866345050728,0.18687167865028187,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
v2_inj_away_plus1,Away starters out +1,2025,21,0.0,2025_21_Los_Angeles_Rams_Seattle_Seahawks,Los Angeles Rams,Brennan Presley,WR,00-0040597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.40708376900031,38.09369566065697,30.705046020670135,250.84609596380614,131.70656951788007,2.251674003328413,0.9146476045908937,0.960336,0.9850778335748953,0.9917650523472266,0.9895309505475587,0.9850778335748953
