season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,margin_actual,total_actual,resid_margin,resid_total,pred_home_cover,act_home_cover,pred_over,act_over,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_qb_adj,away_sos,close_spread_home,close_total,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,qb_adj_diff,sos_diff,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,prob_home_win,pred_home_score,pred_away_score,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,home_win_actual,home_win_pred
2023,1,2023_01_LV_DEN,2023-09-10,Denver Broncos,Las Vegas Raiders,-1.9736993532387657,45.528558900688154,,,-1.0,33.0,0.9736993532387657,-12.528558900688154,False,False,False,False,16.0,17.0,6.0,7.0,0.0,3.0,7.0,3.0,0.0,7.0,1314.487142411892,1407.2236824075026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,-1.0,33.0,-92.73653999561066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,10.0,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.44583765641796974,21.777429773724695,23.75112912696346,5.117695996825303,5.771018890037045,5.33547029456255,5.553244592299797,10.888714886862347,10.888714886862347,5.581515344836412,6.294049218645317,5.819026636106047,6.0565379273756825,11.87556456348173,11.87556456348173,0,0
2023,1,2023_01_MIA_LAC,2023-09-10,Los Angeles Chargers,Miami Dolphins,-4.038695200511174,44.89441896605386,,,-2.0,70.0,2.0386952005111736,25.105581033946137,False,False,False,False,34.0,36.0,7.0,10.0,7.0,10.0,7.0,13.0,7.0,9.0,1465.8068368694553,1438.4935829448498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fixed,artificial,,-2.0,70.0,27.313253924605533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,20.0,16.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.543675576116071,20.427861882771346,24.466557083282517,4.800547542451266,5.413383398934407,5.00482616127898,5.209104780106693,10.213930941385673,10.213930941385673,5.749640914571391,6.483637627069867,5.994306485404216,6.238972056237042,12.233278541641258,12.233278541641258,0,0
2023,1,2023_01_PHI_NE,2023-09-10,New England Patriots,Philadelphia Eagles,-5.178826853959317,45.938114073069514,,,-5.0,45.0,0.1788268539593174,-0.9381140730695137,False,False,False,False,20.0,25.0,0.0,14.0,0.0,6.0,16.0,0.0,3.0,6.0,1456.6951892288098,1609.2306866653307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,artificial,,-5.0,45.0,-152.53549743652093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,16.0,9.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3981715370052096,20.3796436095551,25.558470463514414,4.789216248245448,5.400605556532102,4.993012684340999,5.1968091204365505,10.18982180477755,10.18982180477755,6.006240558925887,6.77299467283132,6.261825263561032,6.5174099681961755,12.779235231757207,12.779235231757207,0,0
2023,1,2023_01_SF_PIT,2023-09-10,Pittsburgh Steelers,San Francisco 49ers,-2.651444596697276,45.86123209835883,,,-23.0,37.0,-20.348555403302726,-8.861232098358833,False,False,False,False,7.0,30.0,0.0,7.0,0.0,0.0,10.0,10.0,7.0,3.0,1483.3894890952233,1649.9007896331764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,-23.0,37.0,-166.51130053795305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.38727035850822805,21.60489375083078,24.256338347528054,5.077150031445233,5.725296843970157,5.293198968953541,5.509247906461849,10.80244687541539,10.80244687541539,5.700239511669093,6.427929662094934,5.942802895144373,6.185366278619654,12.128169173764027,12.128169173764027,0,0
2023,1,2023_01_TB_MIN,2023-09-10,Minnesota Vikings,Tampa Bay Buccaneers,0.3127130530534226,44.89036829845836,,,-3.0,37.0,-3.3127130530534226,-7.8903682984583625,False,False,False,False,17.0,20.0,0.0,10.0,0.0,7.0,3.0,7.0,7.0,3.0,1478.1649682503928,1430.2350781923617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fixed,artificial,,-3.0,37.0,47.929890058031106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5603494290285024,22.601540675755892,22.28882762270247,5.311362058802635,5.989408279075311,5.537377465560193,5.763392872317753,11.300770337877946,11.300770337877946,5.23787449133508,5.906539320016155,5.460762767562105,5.68365104378913,11.144413811351235,11.144413811351235,0,1
2023,1,2023_01_TEN_NO,2023-09-10,New Orleans Saints,Tennessee Titans,-1.6851737026978877,44.88337519501008,,,1.0,31.0,2.6851737026978877,-13.883375195010082,False,False,False,False,16.0,15.0,3.0,3.0,10.0,0.0,6.0,3.0,0.0,6.0,1443.8514436987832,1402.015265926762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fixed,artificial,,1.0,31.0,41.8361777720213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,9.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5554335334946775,21.599100746156097,23.284274448853985,5.075788675346683,5.723761697731366,5.291779682808244,5.507770690269805,10.799550373078048,10.799550373078048,5.471804495480686,6.170332728946306,5.704647239969226,5.937489984457766,11.642137224426993,11.642137224426993,1,0
2023,2,2023_02_BAL_CIN,2023-09-17,Cincinnati Bengals,Baltimore Ravens,6.17593911735938,47.99664643958698,,,-3.0,51.0,-9.17593911735938,3.003353560413018,False,False,False,False,24.0,27.0,0.0,10.0,7.0,7.0,7.0,6.0,7.0,7.0,1621.5302134454898,1470.1629933605657,-0.41084397,-0.09727641,-0.36101595,-0.46471208,-0.052446228,-0.15219337,47.254547,0.6666666666666666,0.3333333333333333,,,-0.052737515,-0.23312868,-0.15497603,0.03732974,-0.1212343,-0.33360523,47.765957,0.546875,0.453125,,,,,,,,,,open,artificial,,-3.0,51.0,151.36722008492416,-0.358106455,0.13585227,-0.5114099999999979,0.11979166666666663,-0.11979166666666669,0.0,0.0,10.0,14.0,13.0,14.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,-21.0,1,25.0,9.0,16.0,1,-22.0,15.0,-37.0,0.5624993349376359,27.08629277847318,20.910353661113803,6.907004658510661,7.177867586295393,6.636141730725929,6.365278802941198,14.084872244806053,13.001420533667126,5.33214018358402,5.541243720195158,5.123036646972881,4.913933110361744,10.873383903779178,10.036969757334624,0,1
2023,2,2023_02_CHI_TB,2023-09-17,Tampa Bay Buccaneers,Chicago Bears,9.595042780869521,46.95996484534586,,,10.0,44.0,0.40495721913047866,-2.9599648453458585,False,False,False,False,27.0,17.0,3.0,10.0,7.0,7.0,7.0,3.0,0.0,7.0,1445.9984204999344,1222.5125679950943,-0.045654487,-0.120521404,-0.18838282,0.078457095,-0.1965921,0.006263109,43.68421,0.5846153846153846,0.4153846153846153,,,-0.16490912,0.110372275,-0.16445546,-0.16528872,-0.020506186,0.21994495,50.756096,0.6891891891891891,0.3108108108108108,,,,,,,,,,open,grass,,10.0,44.0,223.48585250484007,0.119254633,-0.23089367900000002,-7.071885999999999,-0.1045738045738045,0.1045738045738045,0.0,0.0,13.0,14.0,10.0,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,3.0,1,20.0,38.0,-18.0,1,0.0,-21.0,21.0,0.6838068136126364,28.27750381310769,18.68246103223817,7.210763472342461,7.493538510473538,6.927988434211383,6.645213396080307,14.704301982815998,13.57320183029169,4.764027563220734,4.950852173543115,4.577202952898351,4.39037834257597,9.714879736763848,8.967581295474321,1,1
2023,2,2023_02_CLE_PIT,2023-09-18,Pittsburgh Steelers,Cleveland Browns,0.38640100580808334,40.751589458400254,,,4.0,48.0,3.613598994191917,7.248410541599746,False,False,False,False,26.0,22.0,7.0,9.0,3.0,7.0,3.0,11.0,8.0,0.0,1461.4726915226831,1472.0436735257576,-0.2756565,0.108633615,-0.23791118,-0.31436965,0.19318035,-0.020673156,66.0,0.8548387096774194,0.1451612903225806,,,-0.09727641,-0.41084397,-0.052446228,-0.15219337,-0.36101595,-0.46471208,36.46552,0.4729729729729729,0.527027027027027,,,,,,,,,,open,grass,,4.0,48.0,-10.570982003074505,-0.17838009000000005,0.519477585,29.534480000000002,0.38186573670444646,-0.38186573670444635,0.0,0.0,16.0,10.0,14.0,8.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,-23.0,1,24.0,3.0,21.0,1,-17.0,27.0,-44.0,0.5524624067180912,20.568995232104168,20.182594226296086,4.833713879544479,5.450783736507605,5.039403831865521,5.245093784186563,10.284497616052084,10.284497616052084,4.74290964317958,5.348387469968463,4.944735585442541,5.146561527705502,10.091297113148043,10.091297113148043,1,1
2023,2,2023_02_GB_ATL,2023-09-17,Atlanta Falcons,Green Bay Packers,-2.125165460429066,46.88263318914388,,,1.0,49.0,3.125165460429066,2.1173668108561188,False,False,False,False,25.0,24.0,3.0,6.0,3.0,13.0,0.0,10.0,14.0,0.0,1391.1938768681098,1498.96847452486,-0.06448813,-0.21329783,-0.1997405,0.06689988,-0.14048128,-0.26319066,56.596153,0.48,0.52,,,0.110372275,-0.16490912,-0.020506186,0.21994495,-0.16445546,-0.16528872,43.608696,0.5,0.5,,,,,,,,,,retractable,artificial,,1.0,49.0,-107.7745976567503,-0.174860405,-0.04838871,12.987457,-0.020000000000000018,0.020000000000000018,0.0,0.0,9.0,16.0,10.0,14.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,14.0,1,38.0,20.0,18.0,1,-14.0,-10.0,-4.0,0.4187478221398577,22.378733864357407,24.503899324786474,5.25900245812399,5.930364474054714,5.482789796767564,5.706577135411139,11.189366932178704,11.189366932178704,5.758416341324821,6.493533321068416,6.003455334572686,6.248494327820551,12.251949662393237,12.251949662393237,1,0
2023,2,2023_02_IND_HOU,2023-09-17,Houston Texans,Indianapolis Colts,0.7495587315937695,42.759647408738324,,,-11.0,51.0,-11.749558731593769,8.240352591261676,False,False,False,False,20.0,31.0,7.0,3.0,0.0,10.0,14.0,14.0,3.0,0.0,1213.6048963547362,1290.9532511058578,-0.23312868,-0.052737515,-0.1212343,-0.33360523,-0.15497603,0.03732974,39.963634,0.75,0.25,,,-0.35597897,-0.2179447,-0.33379224,-0.3732846,-0.07711219,-0.33428457,47.21127,0.6805555555555556,0.3194444444444444,,,,,,,,,,retractable,artificial,,-11.0,51.0,-77.34835475112163,0.12285029,0.16520718499999998,-7.247636,0.06944444444444442,-0.06944444444444442,0.0,0.0,10.0,10.0,28.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,-16.0,1,21.0,31.0,-10.0,1,-12.0,-6.0,-6.0,0.4259383544687395,21.75460307016605,21.005044338572276,5.547423782892342,5.7649698135940035,5.329877752190682,5.112331721489022,11.312393596486345,10.442209473679704,5.356286306335931,5.566336749721653,5.146235862950207,4.936185419564485,10.922623056057585,10.082421282514693,0,1
2023,2,2023_02_KC_JAX,2023-09-17,Jacksonville Jaguars,Kansas City Chiefs,0.13016954516896703,55.26738818914843,,,-8.0,26.0,-8.130169545168966,-29.267388189148427,False,False,False,False,9.0,17.0,0.0,6.0,0.0,3.0,0.0,7.0,7.0,3.0,1439.6400573617605,1714.7765310044074,-0.2179447,-0.35597897,-0.07711219,-0.33428457,-0.33379224,-0.3732846,41.21795,0.5217391304347826,0.4782608695652174,,,-0.07949802,-0.046244875,0.29032686,-0.36088648,0.054006398,-0.15127003,45.32,0.7384615384615385,0.2615384615384615,,,,,,,,,,open,grass,,-8.0,26.0,-275.13647364264693,-0.13844668,-0.309734095,-4.102049999999998,-0.2167224080267559,0.2167224080267559,0.0,0.0,6.0,3.0,7.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,10.0,1,20.0,21.0,-1.0,1,11.0,0.0,11.0,0.293962841775692,27.698778867158698,27.56860932198973,7.063188611125468,7.3401763997970555,6.786200822453881,6.509213033782294,14.403365010922524,13.295413856236175,7.029995377107381,7.305681470327278,6.754309283887483,6.478623190667586,14.335676847434659,13.23293247455507,0,1
2023,2,2023_02_LAC_TEN,2023-09-17,Tennessee Titans,Los Angeles Chargers,2.0676379220883705,51.25427505952105,,,3.0,51.0,0.9323620779116295,-0.25427505952104923,False,False,False,False,27.0,24.0,0.0,10.0,7.0,7.0,3.0,11.0,0.0,10.0,1395.9144309941948,1452.2655479834277,-0.16220428,-0.19055675,-0.2117203,-0.11145036,-0.37842977,0.0018985446,44.266666,0.6825396825396826,0.3174603174603174,,,0.13119607,0.22155538,0.19339757,0.08030394,0.25539872,0.17278115,34.692307,0.55,0.4499999999999999,,,,,,,,,,open,grass,,3.0,51.0,-56.35111698923288,-0.29340035,-0.41211213,9.574359000000001,0.1325396825396825,-0.1325396825396825,0.0,0.0,10.0,14.0,14.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,-1.0,1,34.0,36.0,-2.0,1,-19.0,-20.0,1.0,0.4488684441176936,26.66095649080471,24.593318568716338,6.265324775339106,7.065153470063249,6.531934340247154,6.798543905155202,13.330478245402356,13.330478245402356,5.779429863648339,6.51722942070983,6.025363049335502,6.271296235022667,12.296659284358169,12.296659284358169,1,1
2023,2,2023_02_LV_BUF,2023-09-17,Buffalo Bills,Las Vegas Raiders,4.730685185351337,46.87835510669878,,,28.0,48.0,23.269314814648663,1.121644893301223,False,False,False,False,38.0,10.0,7.0,14.0,7.0,10.0,7.0,3.0,0.0,0.0,1626.080917203903,1412.3477453735152,-0.1138045,-0.015499758,0.151663,-0.40581876,-0.1400857,0.06562598,47.29032,0.7352941176470589,0.2647058823529411,,,0.12357947,0.062439684,0.22780395,0.030622527,0.20975307,-0.11433637,55.483334,0.5818181818181818,0.4181818181818182,,,,,,,,,,open,grass,,28.0,48.0,213.73317183038785,-0.23738397,-0.077939442,-8.193013999999998,0.15347593582887709,-0.15347593582887709,0.0,0.0,21.0,17.0,10.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,-6.0,1,17.0,16.0,1.0,1,-1.0,6.0,-7.0,0.6794551683099675,25.804520146025055,21.07383496067372,6.580152637236389,6.83819783869664,6.322107435776139,6.064062234315888,13.418350475933028,12.386169670092027,5.373827914971799,5.5845662645785366,5.163089565365062,4.952351215758325,10.958394179550336,10.115440781123386,1,1
