season,start_week,end_week,n_games,mae_margin,mae_total,acc_home_win,acc_spread_cover,acc_over_under,blend_margin,blend_total
2025.0,1.0,17.0,256.0,6.031849354505539,39.63303833007812,0.48046875,0.5066666666666667,0.49777777777777776,0.15,0.05
2025.0,1.0,17.0,256.0,6.031849354505539,37.36287841796875,0.48046875,0.5066666666666667,0.49777777777777776,0.15,0.1
2025.0,1.0,17.0,256.0,6.031849354505539,35.092718505859374,0.48046875,0.5066666666666667,0.49777777777777776,0.15,0.15
2025.0,1.0,17.0,256.0,6.031849354505539,32.82255859375,0.48046875,0.5066666666666667,0.49777777777777776,0.15,0.2
2025.0,1.0,17.0,256.0,6.031849354505539,30.552398681640625,0.48046875,0.5066666666666667,0.49777777777777776,0.15,0.25
2025.0,1.0,17.0,256.0,5.500564098358154,11.52168956398964,0.48046875,0.5066666666666667,0.5644444444444444,0.2,0.0
2025.0,1.0,17.0,256.0,5.500564098358154,39.63303833007812,0.48046875,0.5066666666666667,0.49777777777777776,0.2,0.05
2025.0,1.0,17.0,256.0,5.500564098358154,37.36287841796875,0.48046875,0.5066666666666667,0.49777777777777776,0.2,0.1
2025.0,1.0,17.0,256.0,5.500564098358154,35.092718505859374,0.48046875,0.5066666666666667,0.49777777777777776,0.2,0.15
2025.0,1.0,17.0,256.0,5.500564098358154,32.82255859375,0.48046875,0.5066666666666667,0.49777777777777776,0.2,0.2
2025.0,1.0,17.0,256.0,5.500564098358154,30.552398681640625,0.48046875,0.5066666666666667,0.49777777777777776,0.2,0.25
2025.0,1.0,17.0,256.0,4.96927884221077,11.52168956398964,0.48046875,0.5066666666666667,0.5644444444444444,0.25,0.0
2025.0,1.0,17.0,256.0,4.96927884221077,39.63303833007812,0.48046875,0.5066666666666667,0.49777777777777776,0.25,0.05
2025.0,1.0,17.0,256.0,4.96927884221077,37.36287841796875,0.48046875,0.5066666666666667,0.49777777777777776,0.25,0.1
2025.0,1.0,17.0,256.0,4.96927884221077,35.092718505859374,0.48046875,0.5066666666666667,0.49777777777777776,0.25,0.15
2025.0,1.0,17.0,256.0,4.96927884221077,32.82255859375,0.48046875,0.5066666666666667,0.49777777777777776,0.25,0.2
2025.0,1.0,17.0,256.0,4.96927884221077,30.552398681640625,0.48046875,0.5066666666666667,0.49777777777777776,0.25,0.25
2025.0,1.0,17.0,256.0,4.437993586063385,11.52168956398964,0.48046875,0.5066666666666667,0.5644444444444444,0.3,0.0
2025.0,1.0,17.0,256.0,4.437993586063385,39.63303833007812,0.48046875,0.5066666666666667,0.49777777777777776,0.3,0.05
2025.0,1.0,17.0,256.0,4.437993586063385,37.36287841796875,0.48046875,0.5066666666666667,0.49777777777777776,0.3,0.1
2025.0,1.0,17.0,256.0,4.437993586063385,35.092718505859374,0.48046875,0.5066666666666667,0.49777777777777776,0.3,0.15
2025.0,1.0,17.0,256.0,4.437993586063385,32.82255859375,0.48046875,0.5066666666666667,0.49777777777777776,0.3,0.2
2025.0,1.0,17.0,256.0,4.437993586063385,30.552398681640625,0.48046875,0.5066666666666667,0.49777777777777776,0.3,0.25
2025.0,1.0,17.0,256.0,3.906708329916001,11.52168956398964,0.48046875,0.5066666666666667,0.5644444444444444,0.35,0.0
2025.0,1.0,17.0,256.0,3.906708329916001,39.63303833007812,0.48046875,0.5066666666666667,0.49777777777777776,0.35,0.05
2025.0,1.0,17.0,256.0,3.906708329916001,37.36287841796875,0.48046875,0.5066666666666667,0.49777777777777776,0.35,0.1
2025.0,1.0,17.0,256.0,3.906708329916001,35.092718505859374,0.48046875,0.5066666666666667,0.49777777777777776,0.35,0.15
2025.0,1.0,17.0,256.0,3.906708329916001,32.82255859375,0.48046875,0.5066666666666667,0.49777777777777776,0.35,0.2
2025.0,1.0,17.0,256.0,3.906708329916001,30.552398681640625,0.48046875,0.5066666666666667,0.49777777777777776,0.35,0.25
