season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,margin_actual,total_actual,resid_margin,resid_total,pred_home_cover,act_home_cover,pred_over,act_over,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_qb_adj,away_sos,close_spread_home,close_total,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,qb_adj_diff,sos_diff,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,prob_home_win,pred_home_score,pred_away_score,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,home_win_actual,home_win_pred
2024,1,2024_01_MIN_NYG,2024-09-08,New York Giants,Minnesota Vikings,0.9748437709506317,44.05970902822792,,,-22.0,34.0,-22.97484377095063,-10.059709028227921,False,False,False,False,6.0,28.0,3.0,0.0,3.0,0.0,7.0,7.0,14.0,0.0,1341.4866608900732,1403.894034958731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,artificial,,-22.0,34.0,-62.40737406865787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,14.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4927441800143014,22.517276399589278,21.542432628638643,5.29155995390348,5.967078245891159,5.516732717899373,5.741905481895266,11.258638199794639,11.258638199794639,5.0624716677300805,5.708744646589241,5.277895994016467,5.493320320302854,10.771216314319322,10.771216314319322,0,1
2024,1,2024_01_NE_CIN,2024-09-08,Cincinnati Bengals,New England Patriots,2.4998620013183124,45.32243667921615,,,-6.0,26.0,-8.499862001318313,-19.322436679216153,False,False,False,False,10.0,16.0,0.0,0.0,7.0,3.0,0.0,10.0,3.0,3.0,1531.3457530898086,1282.470630403156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,artificial,,-6.0,26.0,248.8751226866525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7669018533442417,23.911149340267233,21.41128733894892,5.619120094962799,6.3364545751708174,5.858231588365472,6.097343081768145,11.955574670133617,11.955574670133617,5.031652524652996,5.673991144821464,5.245765398042486,5.4598782714319745,10.70564366947446,10.70564366947446,0,1
2024,1,2024_01_NYJ_SF,2024-09-09,San Francisco 49ers,New York Jets,3.2849368146886744,45.147613851313864,,,13.0,51.0,9.715063185311326,5.852386148686136,False,False,False,False,32.0,19.0,3.0,13.0,10.0,6.0,7.0,0.0,6.0,6.0,1665.457602360459,1320.4187897952033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,13.0,51.0,345.03881256525574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,12.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8274650929704177,24.21627533300127,20.931338518312593,5.6908247032552985,6.417312963245337,5.932987456585312,6.175150209915324,12.108137666500635,12.108137666500635,4.918864551803459,5.5468047073528375,5.128177936986585,5.337491322169711,10.465669259156297,10.465669259156297,1,1
2024,1,2024_01_PIT_ATL,2024-09-08,Atlanta Falcons,Pittsburgh Steelers,-6.874395454990454,43.547712916943574,,,-8.0,28.0,-1.125604545009546,-15.547712916943574,False,False,False,False,10.0,18.0,3.0,7.0,0.0,0.0,3.0,6.0,6.0,3.0,1289.3990740988772,1464.9607065254884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retractable,artificial,,-8.0,28.0,-175.56163242661114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,9.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.38402944627990143,18.33665873097656,25.211054185967015,4.309114801779491,4.859214563708789,4.4924813890892565,4.675847976399023,9.16832936548828,9.16832936548828,5.924597733702249,6.680929359281259,6.176708275561919,6.428818817421589,12.605527092983507,12.605527092983507,0,0
2024,1,2024_01_TEN_CHI,2024-09-08,Chicago Bears,Tennessee Titans,0.00706807256254873,44.080910524469914,,,7.0,41.0,6.992931927437451,-3.080910524469914,False,False,False,False,24.0,17.0,0.0,3.0,7.0,14.0,7.0,10.0,0.0,0.0,1328.8866626269944,1305.7716969346873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,7.0,41.0,23.114965692307123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,17.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5759425691732132,22.04398929851623,22.036921225953684,5.1803374851513135,5.841657164106802,5.4007773781364765,5.621217271121639,11.021994649258115,11.021994649258115,5.178676488099115,5.839784124877727,5.399045700358652,5.61941491261819,11.018460612976842,11.018460612976842,1,1
2024,1,2024_01_WAS_TB,2024-09-08,Tampa Bay Buccaneers,Washington Commanders,4.694778719283293,45.83825079250471,,,17.0,57.0,12.305221280716708,11.16174920749529,False,False,False,False,37.0,20.0,6.0,10.0,7.0,14.0,0.0,7.0,7.0,6.0,1447.833101535631,1240.3341618095067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,grass,,17.0,57.0,207.49893972612426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,7.0,13.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7366724869035834,25.266514755894,20.57173603661071,5.93763096763509,6.6956264103119105,6.19029611519403,6.44296126275297,12.633257377947,12.633257377947,4.834357968603516,5.451510049701838,5.040075328969624,5.2457926893357305,10.285868018305354,10.285868018305354,1,1
2024,2,2024_02_ATL_PHI,2024-09-16,Philadelphia Eagles,Atlanta Falcons,11.424559453007522,47.20268827539468,,,-1.0,43.0,-12.424559453007522,-4.202688275394678,False,False,False,False,21.0,22.0,0.0,7.0,3.0,11.0,0.0,6.0,9.0,7.0,1495.685321135276,1274.7593206375575,0.10358545,0.09159695,0.063318156,0.14832689,0.18072912,0.012368364,37.925926,0.5333333333333333,0.4666666666666667,,,-0.2430109,-0.040555723,0.049049083,-0.5807052,0.103527844,-0.15958129,53.968254,0.5818181818181818,0.4181818181818182,,,,,,,,,,open,grass,,-1.0,43.0,220.9260004977184,0.34659635,0.132152673,-16.042328000000005,-0.048484848484848464,0.048484848484848464,0.0,0.0,7.0,14.0,6.0,16.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,5.0,1,10.0,18.0,-8.0,1,24.0,11.0,13.0,0.7586301971864566,29.313623864201098,17.88906441119358,7.47497408537128,7.768110324013291,7.181837846729269,6.888701608087258,15.243084409384572,14.070539454816526,4.561711424854363,4.740602068966299,4.382820780742427,4.2039301366304915,9.302313493820662,8.586750917372918,0,1
2024,2,2024_02_BUF_MIA,2024-09-12,Miami Dolphins,Buffalo Bills,-4.973539433286519,44.12277690829738,,,-21.0,41.0,-16.02646056671348,-3.122776908297382,False,False,False,False,10.0,31.0,7.0,3.0,0.0,0.0,7.0,17.0,7.0,0.0,1486.9037597671793,1647.5565342368297,-0.0062852157,-0.041752074,-0.082907274,0.072161175,0.26280937,-0.36371702,48.6,0.6338028169014085,0.3661971830985915,,,0.19135743,0.14116283,0.17734535,0.19976467,0.32495832,-0.09832829,47.103447,0.5333333333333333,0.4666666666666667,,,,,,,,,,open,grass,,-21.0,41.0,-160.65277446965047,-0.1976426457,-0.182914904,1.4965529999999987,0.10046948356807517,-0.10046948356807517,0.0,0.0,10.0,0.0,24.0,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,3.0,1,34.0,28.0,6.0,1,-14.0,-11.0,-3.0,0.3984302341889117,19.574618737505432,24.54815817079195,4.600035403313776,5.18727396543894,4.795781590688831,4.991527778063885,9.787309368752716,9.787309368752716,5.768817170136108,6.505261915259867,6.014298751844028,6.259780333551947,12.274079085395975,12.274079085395975,0,0
2024,2,2024_02_CHI_HOU,2024-09-15,Houston Texans,Chicago Bears,5.758186352284734,46.12817980148738,,,6.0,32.0,0.24181364771526592,-14.128179801487377,False,False,False,False,19.0,13.0,3.0,13.0,0.0,3.0,3.0,7.0,0.0,3.0,1384.6764855019003,1345.0830255117448,0.12762077,0.09467651,0.13616002,0.12177812,-0.13817008,0.4113479,37.083332,0.5194805194805194,0.4805194805194805,,,-0.20120011,-0.2782829,-0.39915723,-0.061730336,0.07364128,-0.6950353,58.02222,0.6481481481481481,0.3518518518518518,,,,,,,,,,retractable,artificial,,6.0,32.0,39.59345999015545,0.32882088,0.37295941,-20.938888,-0.1286676286676287,0.1286676286676287,0.0,0.0,16.0,3.0,10.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,2.0,1,24.0,17.0,7.0,1,5.0,10.0,-5.0,0.5404980507950375,25.943183076886054,20.184996724601323,6.615511684605944,6.874943515374805,6.356079853837083,6.096648023068223,13.49045519998075,12.452727876905307,5.147174164773338,5.349024132019351,4.945324197527324,4.743474230281311,10.496198296792688,9.688798427808635,1,1
2024,2,2024_02_CIN_KC,2024-09-15,Kansas City Chiefs,Cincinnati Bengals,12.978338279209481,48.504482728444444,,,1.0,51.0,-11.978338279209481,2.4955172715555562,False,False,False,False,26.0,25.0,3.0,7.0,7.0,9.0,3.0,13.0,6.0,3.0,1698.293040785375,1498.192984060323,0.12418382,0.020795846,-0.013289358,0.23345737,-0.11266478,0.17548886,41.04,0.6226415094339622,0.3773584905660377,,,-0.03840472,0.07777722,-0.22592866,0.13153885,0.15575501,0.0017013187,77.21212,0.7450980392156863,0.2549019607843137,,,,,,,,,,open,grass,,1.0,51.0,200.10005672505213,0.16258854,-0.056981373999999994,-36.17212,-0.12245652978172406,0.122456529781724,0.0,0.0,10.0,16.0,16.0,9.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,7.0,1,10.0,16.0,-6.0,1,17.0,4.0,13.0,0.7189446299044274,30.741410503826962,17.76307222461748,7.839059678475875,8.146473783514146,7.531645573437606,7.224231468399337,15.985533461990022,14.755877041836943,4.529583417277458,4.707214139523633,4.351952695031283,4.174321972785108,9.23679755680109,8.526274667816391,1,1
2024,2,2024_02_CLE_JAX,2024-09-15,Jacksonville Jaguars,Cleveland Browns,2.5232116649468193,43.7837706999251,,,-5.0,31.0,-7.523211664946819,-12.7837706999251,False,False,False,False,13.0,18.0,0.0,3.0,7.0,3.0,7.0,6.0,3.0,2.0,1377.1810065991322,1378.8949854840655,-0.041752074,-0.0062852157,0.26280937,-0.36371702,-0.082907274,0.072161175,45.35593,0.5094339622641509,0.490566037735849,,,-0.24428348,-0.03779791,-0.3820377,-0.16429716,0.08187055,-0.26475534,61.090908,0.7894736842105263,0.2105263157894736,,,,,,,,,,open,grass,,-5.0,31.0,-1.71397888493334,0.202531406,0.0315126943,-15.734977999999998,-0.2800397219463754,0.2800397219463754,0.0,0.0,3.0,10.0,13.0,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,-3.0,1,17.0,33.0,-16.0,1,0.0,-13.0,13.0,0.5277844833064445,23.15349118243596,20.63027951748914,5.90414025152117,6.13567516334553,5.67260533969681,5.441070427872451,12.0398154148667,11.113675767569262,5.260721276959731,5.467024072134622,5.054418481784839,4.848115686609948,10.727745349094352,9.902534168394787,0,1
2024,2,2024_02_IND_GB,2024-09-15,Green Bay Packers,Indianapolis Colts,8.87153230200862,46.26904639980434,,,6.0,26.0,-2.871532302008619,-20.26904639980434,False,False,False,False,16.0,10.0,10.0,0.0,3.0,3.0,0.0,0.0,3.0,7.0,1488.4852929665306,1328.8539664603234,0.09159695,0.10358545,0.18072912,0.012368364,0.063318156,0.14832689,44.6625,0.6268656716417911,0.3731343283582089,,,0.09467651,0.12762077,-0.13817008,0.4113479,0.13616002,0.12177812,69.125,0.5555555555555556,0.4444444444444444,,,,,,,,,,open,grass,,6.0,26.0,159.6313265062072,-0.003079560000000009,-0.02403532,-24.4625,0.0713101160862355,-0.0713101160862355,0.0,0.0,10.0,6.0,0.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,-5.0,1,27.0,29.0,-2.0,1,2.0,5.0,-3.0,0.6784948682160915,27.570289350906478,18.69875704889786,7.030423784481152,7.306126677990217,6.754720890972087,6.479017997463023,14.336550462471369,13.23373888843511,4.768183047468955,4.955170617957934,4.581195476979976,4.394207906490998,9.723353665426888,8.975403383470972,1,1
2024,2,2024_02_LAC_CAR,2024-09-15,Carolina Panthers,Los Angeles Chargers,-10.659082754884375,44.069059703924246,,,-23.0,29.0,-12.340917245115625,-15.069059703924246,False,False,False,False,3.0,26.0,0.0,0.0,3.0,0.0,6.0,14.0,3.0,3.0,1155.745384393833,1358.3922434282692,-0.37482166,0.19670652,-0.49275538,-0.26839367,0.32260543,0.054241978,71.666664,0.711864406779661,0.288135593220339,,,-0.12475146,-0.31249446,-0.35840487,0.11505072,-0.3189653,-0.3066873,48.597015,0.5370370370370371,0.4629629629629629,,,,,,,,,,open,grass,,-23.0,29.0,-202.64685903443615,-0.2500702,0.5092009799999999,23.069649,0.17482736974262392,-0.17482736974262392,0.0,0.0,0.0,3.0,20.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,-37.0,1,22.0,10.0,12.0,1,-12.0,37.0,-49.0,0.29959459215143985,16.704988474519936,27.36407122940431,3.9256722915121847,4.4268219457477835,4.092722176257384,4.259772061002584,8.352494237259968,8.352494237259968,6.4305567389100124,7.2514788757921425,6.704197451204056,6.977838163498099,13.682035614702155,13.682035614702155,0,0
2024,2,2024_02_LA_ARI,2024-09-15,Arizona Cardinals,Los Angeles Rams,-6.157853389706939,43.44160010594794,,,31.0,51.0,37.157853389706936,7.558399894052059,False,False,False,False,41.0,10.0,14.0,10.0,10.0,7.0,0.0,3.0,7.0,0.0,1259.1196764958047,1426.4263988314563,0.14116283,0.19135743,0.32495832,-0.09832829,0.17734535,0.19976467,50.31746,0.6333333333333333,0.3666666666666667,,,0.052882057,0.093352124,-0.094331376,0.1794856,0.14086926,0.060296725,43.939392,0.6794871794871795,0.3205128205128205,,,,,,,,,,retractable,grass,,31.0,51.0,-167.30672233565156,0.08828077299999998,0.098005306,6.378067999999999,-0.04615384615384621,0.04615384615384621,0.0,0.0,24.0,17.0,3.0,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,-6.0,1,20.0,26.0,-6.0,1,8.0,8.0,0.0,0.39546476565764954,18.641873358120503,24.79972674782744,4.380840239158318,4.940096439901933,4.567258972739523,4.753677706320728,9.320936679060251,9.320936679060251,5.827935785739448,6.571927588174272,6.075933053217723,6.323930320695997,12.39986337391372,12.39986337391372,1,0
