scenario_id,game_id,drive_sec_mean,drive_pts_mean,p_drive_score,p_drive_fg,p_drive_td,scenario_label,season,week,home_team,away_team,drives_home,drives_away,drives_total
gs_strong_defenses_under,2025_01_ARI_NO,163.12661936048093,2.2956499999999997,0.40435,0.17675000000000002,0.20549999999999996,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,New Orleans Saints,Arizona Cardinals,10,10,20
gs_strong_defenses_under,2025_01_BAL_BUF,164.28281802297423,2.5231500000000002,0.434,0.1835,0.2327,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Buffalo Bills,Baltimore Ravens,10,10,20
gs_strong_defenses_under,2025_01_CAR_JAX,163.13192182445988,2.3042000000000002,0.40365,0.1748,0.2089,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Jacksonville Jaguars,Carolina Panthers,10,10,20
gs_strong_defenses_under,2025_01_CIN_CLE,164.2398805987023,2.4163,0.41905000000000003,0.18195,0.2166,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Cleveland Browns,Cincinnati Bengals,10,10,20
gs_strong_defenses_under,2025_01_DAL_PHI,164.57501422200613,2.4139,0.4197,0.18245,0.21600000000000003,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Philadelphia Eagles,Dallas Cowboys,10,10,20
gs_strong_defenses_under,2025_01_DET_GB,163.68728474406524,2.4189,0.42135,0.1813,0.22000000000000003,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Green Bay Packers,Detroit Lions,10,10,20
gs_strong_defenses_under,2025_01_HOU_LA,162.5762824261704,2.19835,0.39445,0.17295,0.1965,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Los Angeles Rams,Houston Texans,10,10,20
gs_strong_defenses_under,2025_01_KC_LAC,163.58115199522967,2.3785499999999997,0.4154,0.17885,0.21484999999999999,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Los Angeles Chargers,Kansas City Chiefs,10,10,20
gs_strong_defenses_under,2025_01_LV_NE,162.75220851067283,2.2453,0.39615,0.1724,0.20049999999999998,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,New England Patriots,Las Vegas Raiders,10,10,20
gs_strong_defenses_under,2025_01_MIA_IND,163.51448304541003,2.39375,0.41675000000000006,0.18205,0.2158,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Indianapolis Colts,Miami Dolphins,10,10,20
gs_strong_defenses_under,2025_01_MIN_CHI,161.74190339205907,2.23165,0.39675,0.1754,0.19975,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Chicago Bears,Minnesota Vikings,10,10,20
gs_strong_defenses_under,2025_01_NYG_WAS,163.76929855046566,2.3083,0.4046,0.17375000000000002,0.20750000000000002,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Washington Commanders,New York Giants,10,10,20
gs_strong_defenses_under,2025_01_PIT_NYJ,160.90591912049132,1.9589500000000002,0.3613,0.16299999999999998,0.17225,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,New York Jets,Pittsburgh Steelers,10,10,20
gs_strong_defenses_under,2025_01_SF_SEA,164.09683377877943,2.35595,0.4163,0.18385,0.2097,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Seattle Seahawks,San Francisco 49ers,10,10,20
gs_strong_defenses_under,2025_01_TB_ATL,166.89765174467334,2.43065,0.42445000000000005,0.18414999999999998,0.21960000000000002,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Atlanta Falcons,Tampa Bay Buccaneers,10,10,20
gs_strong_defenses_under,2025_01_TEN_DEN,164.6235202031982,2.2051000000000003,0.3951,0.1744,0.1964,Both defenses strong (home_def_ppg<=20 & away_def_ppg<=20): total -2,2025,1,Denver Broncos,Tennessee Titans,10,10,20
