scenario_id,scenario_label,abs_error_sum,game_id,team,player,player_id,position,rec_yards,rec_yards_act,targets,targets_act,rush_yards,rush_yards_act,pass_yards,pass_yards_act,pick
v2_spread_home_minus3,Spread home -3.0,94.2137727129628,2025_01_MIN_CHI,Minnesota Vikings,Aaron Jones Sr.,nan,RB,18.786896827821035,0.0,2.9746744350269245,3.0,59.49183995476662,0.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,92.91340590192289,2025_01_MIA_IND,Indianapolis Colts,Daniel Jones,00-0035710,QB,0.0,0.0,0.0,0.0,33.231738963714534,6.0,212.22761643493703,272.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,92.74764377412258,2025_01_DAL_PHI,Philadelphia Eagles,Jalen Hurts,00-0036389,QB,0.0,0.0,0.0,0.0,33.42056115814693,2.0,205.51607273165357,152.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,92.33736424426871,2025_01_PIT_NYJ,New York Jets,Breece Hall,00-0038120,RB,15.331830338144124,38.0,3.536757159255727,4.0,44.33799584274111,107.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,88.94872318496154,2025_01_TEN_DEN,Tennessee Titans,Cam Ward,00-0040676,QB,0.0,0.0,0.0,0.0,4.385111093263724,0.0,190.70568243895852,112.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,84.3670576806506,2025_01_KC_LAC,Kansas City Chiefs,Marquise Brown,00-0035662,WR,30.179650950666797,99.0,6.828359684381372,16.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,82.8692596685666,2025_01_HOU_LA,Los Angeles Rams,Puka Nacua,00-0039075,WR,51.91505760906552,130.0,10.838486202929044,11.0,0.0,1.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,82.58115558909566,2025_01_NYG_WAS,Washington Commanders,Deebo Samuel Sr.,00-0035719,WR,24.378538683947912,77.0,4.962774257322917,10.0,0.0,19.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,82.11784323377967,2025_01_MIA_IND,Indianapolis Colts,A.Mitchell,nan,WR,10.145515322255529,80.0,1.07897841193079,8.0,0.0,0.0,0.0,0.0,best_mae_mean
v2_spread_home_minus3,Spread home -3.0,81.42669572581823,2025_01_SF_SEA,Seattle Seahawks,Sam Darnold,00-0034869,QB,0.0,0.0,0.0,0.0,23.845361869034136,9.0,205.0495557272548,150.0,best_mae_mean
