season,week,date,game_id,team,opponent,is_home,player,position,player_id,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int
2025,6,2025-10-12,2025_06_CIN_GB,Green Bay Packers,Cincinnati Bengals,1,Dontayvion Wicks,WR,00-0038393,,,,,0.0,0.0,0.0,3.21,1.83,14.4,0.23,0.2024,62.36,28.39,32.03,159.3,117.1,2.086450381679389,0.8135496183206107,0.7097468807929932
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Bailey Zappe,QB,00-0038108,32.09,198.9,1.26,0.73,4.28,15.0,0.1,0.0,0.0,0.0,0.0,0.0949,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Maliek Collins,RB,00-0033131,,,,,20.05,89.5,0.57,4.09,2.75,25.3,0.2,0.5382,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Shelby Harris,RB,00-0031270,,,,,11.14,47.8,0.2,2.55,1.7,15.0,0.12,0.2804,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Carson Schwesinger,TE,00-0040579,,,,,0.0,0.0,0.0,6.39,4.21,54.5,0.31,0.269,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Nathaniel Watson,TE,00-0039406,,,,,0.0,0.0,0.0,3.31,2.16,26.3,0.16,0.1495,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Mason Graham,WR,00-0040685,,,,,0.0,0.0,0.0,7.91,5.08,81.4,0.39,0.3214,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Isaiah McGuire,WR,00-0038574,,,,,0.0,0.0,0.0,5.96,3.85,59.4,0.29,0.2532,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Cleveland Browns,Pittsburgh Steelers,0,Jerome Baker,WR,00-0034797,,,,,0.0,0.0,0.0,3.97,2.57,38.1,0.19,0.1769,72.0,34.18,35.48,222.0,150.1,1.674916875396435,0.8761103655919812,0.8546086956521739
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Aaron Rodgers,QB,00-0023459,34.24,202.1,1.78,0.67,2.43,8.0,0.06,0.0,0.0,0.0,0.0,0.0591,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Jaylen Warren,RB,00-0037228,,,,,17.54,57.6,0.57,3.79,2.78,13.3,0.24,0.5561,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Kenneth Gainwell,RB,00-0036919,,,,,9.74,31.9,0.22,2.36,1.65,8.2,0.15,0.3135,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Jonnu Smith,TE,00-0033858,,,,,0.0,0.0,0.0,5.97,4.36,25.2,0.35,0.2966,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Pat Freiermuth,TE,00-0036894,,,,,0.0,0.0,0.0,3.08,2.05,12.0,0.18,0.1683,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,DK Metcalf,WR,00-0035640,,,,,0.0,0.0,0.0,7.32,4.26,34.8,0.46,0.3708,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Calvin Austin III,WR,00-0037837,,,,,0.0,0.0,0.0,5.52,3.2,28.5,0.33,0.279,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
2025,6,2025-10-12,2025_06_CLE_PIT,Pittsburgh Steelers,Cleveland Browns,1,Ben Skowronek,WR,00-0036862,,,,,0.0,0.0,0.0,3.68,2.44,19.4,0.22,0.2013,63.58,31.71,29.71,191.8,117.1,2.0726579624415176,0.8081716723578333,0.7926860070012832
