player,team,event,market,line,over_price,under_price,game_time,home_team,away_team,is_ladder,proj,edge
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,4.0,-265.0,,1768767000000,Patriots,Texans,True,7.54,3.54
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,5.0,-120.0,,1768767000000,Patriots,Texans,True,7.54,2.54
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,6.0,165.0,,1768767000000,Patriots,Texans,True,7.54,1.54
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,7.0,290.0,,1768767000000,Patriots,Texans,True,7.54,0.54
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,8.0,575.0,,1768767000000,Patriots,Texans,True,7.54,-0.45999999999999996
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Receptions,1.0,-250.0,,1768767000000,Patriots,Texans,True,2.08,1.08
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Receptions,2.0,175.0,,1768767000000,Patriots,Texans,True,2.08,0.08000000000000007
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Receptions,3.0,400.0,,1768767000000,Patriots,Texans,True,2.08,-0.9199999999999999
Woody Marks,HOU,Houston Texans @ New England Patriots,Receptions,1.0,-500.0,,1768767000000,Patriots,Texans,True,2.27,1.27
Woody Marks,HOU,Houston Texans @ New England Patriots,Receptions,2.0,-115.0,,1768767000000,Patriots,Texans,True,2.27,0.27
Woody Marks,HOU,Houston Texans @ New England Patriots,Receptions,3.0,275.0,,1768767000000,Patriots,Texans,True,2.27,-0.73
Woody Marks,HOU,Houston Texans @ New England Patriots,Receptions,4.0,650.0,,1768767000000,Patriots,Texans,True,2.27,-1.73
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receptions,2.0,-450.0,,1768767000000,Patriots,Texans,True,2.26,0.2599999999999998
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receptions,3.0,-135.0,,1768767000000,Patriots,Texans,True,2.26,-0.7400000000000002
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receptions,4.0,180.0,,1768767000000,Patriots,Texans,True,2.26,-1.7400000000000002
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receptions,5.0,400.0,,1768767000000,Patriots,Texans,True,2.26,-2.74
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receptions,6.0,800.0,,1768767000000,Patriots,Texans,True,2.26,-3.74
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,10.0,-150.0,,1768767000000,Patriots,Texans,True,24.0,14.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,15.0,135.0,,1768767000000,Patriots,Texans,True,24.0,9.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,20.0,230.0,,1768767000000,Patriots,Texans,True,24.0,4.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,25.0,360.0,,1768767000000,Patriots,Texans,True,24.0,-1.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,30.0,585.0,,1768767000000,Patriots,Texans,True,24.0,-6.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,40.0,1150.0,,1768767000000,Patriots,Texans,True,24.0,-16.0
C.J. Stroud,HOU,Houston Texans @ New England Patriots,Rushing Yards,50.0,2550.0,,1768767000000,Patriots,Texans,True,24.0,-26.0
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,15.0,-1200.0,,1768767000000,Patriots,Texans,True,20.7,5.699999999999999
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,20.0,-530.0,,1768767000000,Patriots,Texans,True,20.7,0.6999999999999993
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,25.0,-320.0,,1768767000000,Patriots,Texans,True,20.7,-4.300000000000001
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,30.0,-210.0,,1768767000000,Patriots,Texans,True,20.7,-9.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,40.0,105.0,,1768767000000,Patriots,Texans,True,20.7,-19.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,50.0,200.0,,1768767000000,Patriots,Texans,True,20.7,-29.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,60.0,340.0,,1768767000000,Patriots,Texans,True,20.7,-39.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,70.0,585.0,,1768767000000,Patriots,Texans,True,20.7,-49.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,80.0,800.0,,1768767000000,Patriots,Texans,True,20.7,-59.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,90.0,1150.0,,1768767000000,Patriots,Texans,True,20.7,-69.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,100.0,1550.0,,1768767000000,Patriots,Texans,True,20.7,-79.3
Drake Maye,NE,Houston Texans @ New England Patriots,Rushing Yards,110.0,2550.0,,1768767000000,Patriots,Texans,True,20.7,-89.3
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,15.0,-1550.0,,1768767000000,Patriots,Texans,True,51.5,36.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,20.0,-660.0,,1768767000000,Patriots,Texans,True,51.5,31.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,25.0,-350.0,,1768767000000,Patriots,Texans,True,51.5,26.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,30.0,-225.0,,1768767000000,Patriots,Texans,True,51.5,21.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,40.0,-105.0,,1768767000000,Patriots,Texans,True,51.5,11.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,50.0,180.0,,1768767000000,Patriots,Texans,True,51.5,1.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,60.0,330.0,,1768767000000,Patriots,Texans,True,51.5,-8.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,70.0,530.0,,1768767000000,Patriots,Texans,True,51.5,-18.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,80.0,800.0,,1768767000000,Patriots,Texans,True,51.5,-28.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,90.0,1100.0,,1768767000000,Patriots,Texans,True,51.5,-38.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,100.0,1800.0,,1768767000000,Patriots,Texans,True,51.5,-48.5
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Rushing Yards,110.0,2550.0,,1768767000000,Patriots,Texans,True,51.5,-58.5
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,15.0,-1600.0,,1768767000000,Patriots,Texans,True,29.6,14.600000000000001
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,20.0,-710.0,,1768767000000,Patriots,Texans,True,29.6,9.600000000000001
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,25.0,-390.0,,1768767000000,Patriots,Texans,True,29.6,4.600000000000001
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,30.0,-260.0,,1768767000000,Patriots,Texans,True,29.6,-0.3999999999999986
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,40.0,-120.0,,1768767000000,Patriots,Texans,True,29.6,-10.399999999999999
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,50.0,165.0,,1768767000000,Patriots,Texans,True,29.6,-20.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,60.0,270.0,,1768767000000,Patriots,Texans,True,29.6,-30.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,70.0,450.0,,1768767000000,Patriots,Texans,True,29.6,-40.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,80.0,675.0,,1768767000000,Patriots,Texans,True,29.6,-50.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,90.0,1000.0,,1768767000000,Patriots,Texans,True,29.6,-60.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,100.0,1350.0,,1768767000000,Patriots,Texans,True,29.6,-70.4
TreVeyon Henderson,NE,Houston Texans @ New England Patriots,Rushing Yards,110.0,2250.0,,1768767000000,Patriots,Texans,True,29.6,-80.4
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,30.0,-1100.0,,1768767000000,Patriots,Texans,True,77.6,47.599999999999994
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,40.0,-390.0,,1768767000000,Patriots,Texans,True,77.6,37.599999999999994
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,50.0,-210.0,,1768767000000,Patriots,Texans,True,77.6,27.599999999999994
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,60.0,-115.0,,1768767000000,Patriots,Texans,True,77.6,17.599999999999994
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,70.0,150.0,,1768767000000,Patriots,Texans,True,77.6,7.599999999999994
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,80.0,235.0,,1768767000000,Patriots,Texans,True,77.6,-2.4000000000000057
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,90.0,360.0,,1768767000000,Patriots,Texans,True,77.6,-12.400000000000006
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,100.0,530.0,,1768767000000,Patriots,Texans,True,77.6,-22.400000000000006
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,110.0,775.0,,1768767000000,Patriots,Texans,True,77.6,-32.400000000000006
Woody Marks,HOU,Houston Texans @ New England Patriots,Rushing Yards,125.0,1150.0,,1768767000000,Patriots,Texans,True,77.6,-47.400000000000006
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,150.0,-990.0,,1768779000000,Bears,Rams,True,288.7,138.7
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,175.0,-500.0,,1768779000000,Bears,Rams,True,288.7,113.69999999999999
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,200.0,-260.0,,1768779000000,Bears,Rams,True,288.7,88.69999999999999
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,225.0,-140.0,,1768779000000,Bears,Rams,True,288.7,63.69999999999999
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,250.0,130.0,,1768779000000,Bears,Rams,True,288.7,38.69999999999999
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,275.0,220.0,,1768779000000,Bears,Rams,True,288.7,13.699999999999989
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,300.0,370.0,,1768779000000,Bears,Rams,True,288.7,-11.300000000000011
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,325.0,630.0,,1768779000000,Bears,Rams,True,288.7,-36.30000000000001
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,350.0,1100.0,,1768779000000,Bears,Rams,True,288.7,-61.30000000000001
Caleb Williams,CHI,Los Angeles Rams @ Chicago Bears,Passing Yards,375.0,1800.0,,1768779000000,Bears,Rams,True,288.7,-86.30000000000001
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,175.0,-1600.0,,1768779000000,Bears,Rams,True,290.4,115.39999999999998
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,200.0,-730.0,,1768779000000,Bears,Rams,True,290.4,90.39999999999998
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,225.0,-370.0,,1768779000000,Bears,Rams,True,290.4,65.39999999999998
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,250.0,-200.0,,1768779000000,Bears,Rams,True,290.4,40.39999999999998
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,275.0,-115.0,,1768779000000,Bears,Rams,True,290.4,15.399999999999977
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,300.0,130.0,,1768779000000,Bears,Rams,True,290.4,-9.600000000000023
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,325.0,270.0,,1768779000000,Bears,Rams,True,290.4,-34.60000000000002
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,350.0,475.0,,1768779000000,Bears,Rams,True,290.4,-59.60000000000002
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,375.0,800.0,,1768779000000,Bears,Rams,True,290.4,-84.60000000000002
Matthew Stafford,LAR,Los Angeles Rams @ Chicago Bears,Passing Yards,400.0,1150.0,,1768779000000,Bears,Rams,True,290.4,-109.60000000000002
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-370.0,,1768779000000,Bears,Rams,True,33.3,23.299999999999997
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,-215.0,,1768779000000,Bears,Rams,True,33.3,18.299999999999997
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,-125.0,,1768779000000,Bears,Rams,True,33.3,13.299999999999997
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,125.0,,1768779000000,Bears,Rams,True,33.3,8.299999999999997
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,180.0,,1768779000000,Bears,Rams,True,33.3,3.299999999999997
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,360.0,,1768779000000,Bears,Rams,True,33.3,-6.700000000000003
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,685.0,,1768779000000,Bears,Rams,True,33.3,-16.700000000000003
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,1100.0,,1768779000000,Bears,Rams,True,33.3,-26.700000000000003
Colby Parkinson,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,1550.0,,1768779000000,Bears,Rams,True,33.3,-36.7
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-140.0,,1768779000000,Bears,Rams,True,16.4,6.399999999999999
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,120.0,,1768779000000,Bears,Rams,True,16.4,1.3999999999999986
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,190.0,,1768779000000,Bears,Rams,True,16.4,-3.6000000000000014
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,290.0,,1768779000000,Bears,Rams,True,16.4,-8.600000000000001
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,420.0,,1768779000000,Bears,Rams,True,16.4,-13.600000000000001
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,800.0,,1768779000000,Bears,Rams,True,16.4,-23.6
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,1250.0,,1768779000000,Bears,Rams,True,16.4,-33.6
Cole Kmet,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,2250.0,,1768779000000,Bears,Rams,True,16.4,-43.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,-1600.0,,1768779000000,Bears,Rams,True,37.4,17.4
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,-1200.0,,1768779000000,Bears,Rams,True,37.4,12.399999999999999
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,-675.0,,1768779000000,Bears,Rams,True,37.4,7.399999999999999
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,-330.0,,1768779000000,Bears,Rams,True,37.4,-2.6000000000000014
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,-180.0,,1768779000000,Bears,Rams,True,37.4,-12.600000000000001
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,-110.0,,1768779000000,Bears,Rams,True,37.4,-22.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,150.0,,1768779000000,Bears,Rams,True,37.4,-32.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,80.0,225.0,,1768779000000,Bears,Rams,True,37.4,-42.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,90.0,330.0,,1768779000000,Bears,Rams,True,37.4,-52.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,100.0,475.0,,1768779000000,Bears,Rams,True,37.4,-62.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,110.0,700.0,,1768779000000,Bears,Rams,True,37.4,-72.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,125.0,1000.0,,1768779000000,Bears,Rams,True,37.4,-87.6
Colston Loveland,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,150.0,2400.0,,1768779000000,Bears,Rams,True,37.4,-112.6
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-225.0,,1768779000000,Bears,Rams,True,23.2,13.2
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,-125.0,,1768779000000,Bears,Rams,True,23.2,8.2
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,130.0,,1768779000000,Bears,Rams,True,23.2,3.1999999999999993
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,185.0,,1768779000000,Bears,Rams,True,23.2,-1.8000000000000007
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,270.0,,1768779000000,Bears,Rams,True,23.2,-6.800000000000001
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,500.0,,1768779000000,Bears,Rams,True,23.2,-16.8
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,800.0,,1768779000000,Bears,Rams,True,23.2,-26.8
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,1250.0,,1768779000000,Bears,Rams,True,23.2,-36.8
D'Andre Swift,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,2250.0,,1768779000000,Bears,Rams,True,23.2,-46.8
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-660.0,,1768779000000,Bears,Rams,True,44.4,34.4
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,-380.0,,1768779000000,Bears,Rams,True,44.4,29.4
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,-250.0,,1768779000000,Bears,Rams,True,44.4,24.4
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,-175.0,,1768779000000,Bears,Rams,True,44.4,19.4
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,-125.0,,1768779000000,Bears,Rams,True,44.4,14.399999999999999
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,145.0,,1768779000000,Bears,Rams,True,44.4,4.399999999999999
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,230.0,,1768779000000,Bears,Rams,True,44.4,-5.600000000000001
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,360.0,,1768779000000,Bears,Rams,True,44.4,-15.600000000000001
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,530.0,,1768779000000,Bears,Rams,True,44.4,-25.6
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,80.0,775.0,,1768779000000,Bears,Rams,True,44.4,-35.6
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,90.0,1000.0,,1768779000000,Bears,Rams,True,44.4,-45.6
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,100.0,1350.0,,1768779000000,Bears,Rams,True,44.4,-55.6
DJ Moore,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,110.0,2000.0,,1768779000000,Bears,Rams,True,44.4,-65.6
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,-1300.0,,1768779000000,Bears,Rams,True,44.8,24.799999999999997
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,-770.0,,1768779000000,Bears,Rams,True,44.8,19.799999999999997
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,-490.0,,1768779000000,Bears,Rams,True,44.8,14.799999999999997
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,-265.0,,1768779000000,Bears,Rams,True,44.8,4.799999999999997
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,-150.0,,1768779000000,Bears,Rams,True,44.8,-5.200000000000003
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,105.0,,1768779000000,Bears,Rams,True,44.8,-15.200000000000003
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,165.0,,1768779000000,Bears,Rams,True,44.8,-25.200000000000003
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,80.0,240.0,,1768779000000,Bears,Rams,True,44.8,-35.2
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,90.0,340.0,,1768779000000,Bears,Rams,True,44.8,-45.2
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,100.0,475.0,,1768779000000,Bears,Rams,True,44.8,-55.2
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,110.0,630.0,,1768779000000,Bears,Rams,True,44.8,-65.2
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,125.0,1000.0,,1768779000000,Bears,Rams,True,44.8,-80.2
Davante Adams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,150.0,2250.0,,1768779000000,Bears,Rams,True,44.8,-105.2
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,105.0,,1768779000000,Bears,Rams,True,16.2,6.199999999999999
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,180.0,,1768779000000,Bears,Rams,True,16.2,1.1999999999999993
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,280.0,,1768779000000,Bears,Rams,True,16.2,-3.8000000000000007
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,420.0,,1768779000000,Bears,Rams,True,16.2,-8.8
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,575.0,,1768779000000,Bears,Rams,True,16.2,-13.8
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,1000.0,,1768779000000,Bears,Rams,True,16.2,-23.8
Kyle Monangai,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,1800.0,,1768779000000,Bears,Rams,True,16.2,-33.8
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-150.0,,1768779000000,Bears,Rams,True,22.3,12.3
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,120.0,,1768779000000,Bears,Rams,True,22.3,7.300000000000001
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,200.0,,1768779000000,Bears,Rams,True,22.3,2.3000000000000007
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,290.0,,1768779000000,Bears,Rams,True,22.3,-2.6999999999999993
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,430.0,,1768779000000,Bears,Rams,True,22.3,-7.699999999999999
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,800.0,,1768779000000,Bears,Rams,True,22.3,-17.7
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,1150.0,,1768779000000,Bears,Rams,True,22.3,-27.7
Kyren Williams,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,2250.0,,1768779000000,Bears,Rams,True,22.3,-37.7
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,10.0,-1200.0,,1768779000000,Bears,Rams,True,35.1,25.1
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,15.0,-630.0,,1768779000000,Bears,Rams,True,35.1,20.1
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,20.0,-390.0,,1768779000000,Bears,Rams,True,35.1,15.100000000000001
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,25.0,-280.0,,1768779000000,Bears,Rams,True,35.1,10.100000000000001
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,30.0,-210.0,,1768779000000,Bears,Rams,True,35.1,5.100000000000001
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,40.0,-120.0,,1768779000000,Bears,Rams,True,35.1,-4.899999999999999
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,140.0,,1768779000000,Bears,Rams,True,35.1,-14.899999999999999
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,210.0,,1768779000000,Bears,Rams,True,35.1,-24.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,320.0,,1768779000000,Bears,Rams,True,35.1,-34.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,80.0,450.0,,1768779000000,Bears,Rams,True,35.1,-44.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,90.0,630.0,,1768779000000,Bears,Rams,True,35.1,-54.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,100.0,850.0,,1768779000000,Bears,Rams,True,35.1,-64.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,110.0,1150.0,,1768779000000,Bears,Rams,True,35.1,-74.9
Luther Burden III,CHI,Los Angeles Rams @ Chicago Bears,Receiving Yards,125.0,1800.0,,1768779000000,Bears,Rams,True,35.1,-89.9
Puka Nacua,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,50.0,-1300.0,,1768779000000,Bears,Rams,True,64.7,14.700000000000003
Puka Nacua,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,60.0,-710.0,,1768779000000,Bears,Rams,True,64.7,4.700000000000003
Puka Nacua,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,70.0,-390.0,,1768779000000,Bears,Rams,True,64.7,-5.299999999999997
Puka Nacua,LAR,Los Angeles Rams @ Chicago Bears,Receiving Yards,80.0,-260.0,,1768779000000,Bears,Rams,True,64.7,-15.299999999999997
