player,team,event,market,line,over_price,under_price,game_time,home_team,away_team,is_ladder,proj,edge
Kyren Williams,LAR,,Receiving Yards,105.5,,,1768779000000,Bears,Rams,True,,
Kyren Williams,LAR,,Receiving Yards,115.5,,,1768779000000,Bears,Rams,True,,
Kyren Williams,LAR,,Receiving Yards,125.5,,,1768779000000,Bears,Rams,True,,
Kyren Williams,LAR,,Receiving Yards,135.5,,,1768779000000,Bears,Rams,True,,
RJ Harvey,DEN,,Receiving Yards,12.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,22.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,32.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,42.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,52.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,62.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,72.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,82.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,92.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,102.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,112.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,122.5,,,1768685400000,Broncos,Bills,True,,
RJ Harvey,DEN,,Receiving Yards,132.5,,,1768685400000,Broncos,Bills,True,,
Rhamondre Stevenson,NE,,Receiving Yards,0.0,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,9.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,19.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,29.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,39.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,49.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,59.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,69.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,79.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,89.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,99.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,109.5,,,1768766400000,Patriots,Texans,True,,
Rhamondre Stevenson,NE,,Receiving Yards,119.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,0.0,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,9.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,19.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,29.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,39.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,49.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,59.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,69.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,79.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,89.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,99.5,,,1768766400000,Patriots,Texans,True,,
TreVeyon Henderson,NE,,Receiving Yards,109.5,,,1768766400000,Patriots,Texans,True,,
Zach Charbonnet,SEA,,Receiving Yards,0.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,10.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,20.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,30.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,40.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,50.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,60.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,70.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,80.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,90.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,100.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,110.5,,,1768698000000,Seahawks,49ers,True,,
Zach Charbonnet,SEA,,Receiving Yards,120.5,,,1768698000000,Seahawks,49ers,True,,
