player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
Kyren Williams,LAR,Receptions,1.0,-800.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,receptions,2.86,1.8599999999999999,0.03922079511159715,,,1.8599999999999999
Jordan Whittington,LAR,Receiving Yards,25.0,190.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,rec_yards,23.3,-1.6999999999999993,0.3344992718966159,,,1.6999999999999993
Jake Tonges,SF,Receptions,4.0,150.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,TE,receptions,5.63,1.63,1.2376275877479421,,,1.63
Davante Adams,LAR,Receptions,5.0,-120.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.38,-1.62,-0.8050177403412998,,,1.62
Kendrick Bourne,SF,Receptions,2.0,-1000.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.56,1.56,-0.026576637243879084,,,1.56
Puka Nacua,LAR,Receptions,7.0,-300.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,5.47,-1.5300000000000002,-0.8405158597823714,,,1.5300000000000002
Kendrick Bourne,SF,Receptions,5.0,185.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.56,-1.44,-0.6181075202951282,,,1.44
Matthew Stafford,LAR,Passing TDs,3.0,225.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,QB,pass_tds,1.72,-1.28,-0.6873371040366142,,,1.28
Blake Corum,LAR,Rushing Yards,40.0,150.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,rush_yards,38.8,-1.2000000000000028,0.16461693195846427,,,1.2000000000000028
Kyren Williams,LAR,Receiving Yards,15.0,150.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,rec_yards,16.2,1.1999999999999993,0.3203431575864588,,,1.1999999999999993
Jordan Whittington,LAR,Receptions,4.0,825.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,2.89,-1.1099999999999999,0.8185048497913665,,,1.1099999999999999
Christian McCaffrey,SF,Receiving Yards,25.0,-900.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,rec_yards,23.9,-1.1000000000000014,-0.47310656711122095,,,1.1000000000000014
Brian Robinson,SF,Rushing Yards,40.0,500.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,rush_yards,41.1,1.1000000000000014,2.1878794581270085,,,1.1000000000000014
Christian McCaffrey,SF,Receptions,5.0,-600.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,receptions,4.01,-0.9900000000000002,-0.7396376161085877,,,0.9900000000000002
Davante Adams,LAR,Receiving Yards,25.0,-700.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,rec_yards,25.9,0.8999999999999986,-0.4044450150291188,,,0.8999999999999986
Jordan Whittington,LAR,Receptions,2.0,110.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,2.89,0.8900000000000001,0.5817340108777183,,,0.8900000000000001
Kyren Williams,LAR,Receptions,2.0,-190.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,receptions,2.86,0.8599999999999999,0.13842777186906036,,,0.8599999999999999
Matthew Stafford,LAR,Passing TDs,1.0,-1000.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,QB,pass_tds,1.72,0.72,-0.4357659145511876,,,0.72
Jake Tonges,SF,Receptions,5.0,325.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,TE,receptions,5.63,0.6299999999999999,1.9156079531356824,,,0.6299999999999999
Davante Adams,LAR,Receptions,4.0,-280.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.38,-0.6200000000000001,-0.57018139028349,,,0.6200000000000001
Kendrick Bourne,SF,Receptions,3.0,-275.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.56,0.56,-0.09088830072264029,,,0.56
Puka Nacua,LAR,Receptions,6.0,-600.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,5.47,-0.5300000000000002,-0.6012919084125338,,,0.5300000000000002
Puka Nacua,LAR,Receptions,5.0,-1500.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,5.47,0.46999999999999975,-0.3161050444729971,,,0.46999999999999975
Kendrick Bourne,SF,Receptions,4.0,-120.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.56,-0.43999999999999995,-0.32623587744990046,,,0.43999999999999995
Davante Adams,LAR,Receptions,3.0,-700.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,3.38,0.3799999999999999,-0.2971722159539564,,,0.3799999999999999
Jake Tonges,SF,Receptions,6.0,600.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,TE,receptions,5.63,-0.3700000000000001,1.7157858816293903,,,0.3700000000000001
Matthew Stafford,LAR,Passing TDs,2.0,-165.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,QB,pass_tds,1.72,-0.28,-0.6015918824371801,,,0.28
Kyren Williams,LAR,Receptions,3.0,150.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,receptions,2.86,-0.14000000000000012,0.1427997144971761,,,0.14000000000000012
Jordan Whittington,LAR,Receptions,3.0,300.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,receptions,2.89,-0.10999999999999988,0.8651343355589267,,,0.10999999999999988
Kendrick Bourne,SF,Receiving Yards,30.0,-170.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,WR,rec_yards,29.9,-0.10000000000000142,-0.20960947385886536,,,0.10000000000000142
Christian McCaffrey,SF,Receptions,4.0,-1600.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,RB,receptions,4.01,0.009999999999999787,-0.46548944620980603,,,0.009999999999999787
Jake Tonges,SF,Anytime TD,,350.0,,False,,Rams,49ers,1759450500000,Bovada,TE,,,,,,unsupported_market,0.0
Jordan Whittington,LAR,Receiving Yards,13.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Jake Tonges & Los Angeles Rams,,Anytime TD,,550.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges & San Francisco 49ers,,Anytime TD,,975.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Kyle Juszczyk,SF,Anytime TD,,900.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Jarquez Hunter,LAR,Anytime TD,,2200.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Jordan James,SF,Anytime TD,,3300.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Jordan Whittington,LAR,Anytime TD,,440.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Jordan Whittington,LAR,Receptions,1.5,110.0,-145.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Kendrick Bourne & San Francisco 49ers,,Anytime TD,,900.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Kendrick Bourne,SF,Anytime TD,,320.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Blake Corum & San Francisco 49ers,,Anytime TD,,1400.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Blake Corum & Los Angeles Rams,,Anytime TD,,350.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Kendrick Bourne & Los Angeles Rams,,Anytime TD,,500.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Konata Mumpfield,LAR,Anytime TD,,1400.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Davante Adams & Los Angeles Rams,,Anytime TD,,150.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Davis Allen,LAR,Anytime TD,,440.0,,False,,Rams,49ers,1759450500000,Bovada,TE,,,,,,unsupported_market,0.0
Isaac Guerendo,SF,Anytime TD,,3300.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
DeMarcus Robinson & San Francisco 49ers,,Anytime TD,,1100.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
DeMarcus Robinson & Los Angeles Rams,,Anytime TD,,525.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Brayden Willis,SF,Anytime TD,,2000.0,,False,,Rams,49ers,1759450500000,Bovada,TE,,,,,,unsupported_market,0.0
Demarcus Robinson,SF,Anytime TD,,300.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Brian Robinson,SF,Anytime TD,,625.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Christian McCaffrey,SF,Anytime TD,,-125.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Davante Adams,LAR,Receptions,4.5,-125.0,-105.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Davante Adams & San Francisco 49ers,,Anytime TD,,775.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey & Los Angeles Rams,,Anytime TD,,150.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey & San Francisco 49ers,,Anytime TD,,350.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Colby Parkinson,LAR,Anytime TD,,700.0,,False,,Rams,49ers,1759450500000,Bovada,TE,,,,,,unsupported_market,0.0
Davante Adams,LAR,Anytime TD,,110.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Kyren Williams,LAR,Receiving Yards,9.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Davante Adams,LAR,Receiving Yards,52.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Kyren Williams,LAR,Anytime TD,,-200.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Skyy Moore,SF,Anytime TD,,1300.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Kyren Williams,LAR,Receptions,1.5,-160.0,120.0,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Mac Jones,SF,Passing Yards,150.0,-700.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
TuTu Atwell,LAR,Anytime TD,,600.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
TuTu Atwell,LAR,Receiving Yards,8.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Xavier Smith,LAR,Anytime TD,,1400.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Mac Jones,SF,Passing TDs,1.0,-375.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_tds,,,,,projection_missing,0.0
Mac Jones,SF,Passing TDs,2.0,140.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_tds,,,,,projection_missing,0.0
Mac Jones,SF,Passing TDs,3.0,500.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_tds,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,125.0,-1800.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,175.0,-350.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Kyren Williams,LAR,Rushing Attempts,16.5,-120.0,-110.0,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Mac Jones,SF,Passing Yards,200.0,-180.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,225.0,105.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,250.0,190.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Blake Corum,LAR,Rushing Yards,28.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Mac Jones,SF,Passing Yards,275.0,350.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,300.0,600.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Mac Jones,SF,Passing Yards,325.0,900.0,,True,San Francisco 49ers @ Los Angeles Rams,Rams,49ers,1759450500000,Bovada,,pass_yards,,,,,projection_missing,0.0
Terrance Ferguson,LAR,Anytime TD,,700.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
San Francisco 49ers Defense,,Anytime TD,,1000.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Puka Nacua & San Francisco 49ers,,Anytime TD,,700.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Puka Nacua & Los Angeles Rams,,Anytime TD,,120.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Kyren Williams,LAR,Rushing Yards,67.5,-130.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
Kyren Williams & Los Angeles Rams,,Anytime TD,,-140.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Kyren Williams & San Francisco 49ers,,Anytime TD,,500.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
LA Rams D/ST,,Anytime TD,,525.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Luke Farrell,SF,Anytime TD,,825.0,,False,,Rams,49ers,1759450500000,Bovada,TE,,,,,,unsupported_market,0.0
Mac Jones,SF,Anytime TD,,1200.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Marquez Valdes-Scantling,SF,Anytime TD,,1000.0,,False,,Rams,49ers,1759450500000,Bovada,,,,,,,unsupported_market,0.0
Matthew Stafford,LAR,Anytime TD,,1800.0,,False,,Rams,49ers,1759450500000,Bovada,QB,,,,,,unsupported_market,0.0
Matthew Stafford,LAR,Passing Attempts,31.5,-125.0,-105.0,False,,Rams,49ers,1759450500000,Bovada,QB,,,,,,unsupported_market,0.0
Matthew Stafford,LAR,Passing TDs,1.5,-135.0,105.0,False,,Rams,49ers,1759450500000,Bovada,QB,,,,,,unsupported_market,0.0
Matthew Stafford,LAR,Passing Yards,232.5,-115.0,-115.0,False,,Rams,49ers,1759450500000,Bovada,QB,,,,,,unsupported_market,0.0
Puka Nacua,LAR,Anytime TD,,-114.0,,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Puka Nacua,LAR,Receiving Yards,95.5,-125.0,-105.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Puka Nacua,LAR,Receptions,7.5,-160.0,120.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Puka Nacua,LAR,Rushing Yards,3.5,-110.0,-120.0,False,,Rams,49ers,1759450500000,Bovada,WR,,,,,,unsupported_market,0.0
Blake Corum,LAR,Anytime TD,,320.0,,False,,Rams,49ers,1759450500000,Bovada,RB,,,,,,unsupported_market,0.0
