player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
Christian McCaffrey (SF) - 1H,,Anytime TD,,210.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey & Seattle Seahawks,,Anytime TD,,150.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey & San Francisco 49ers,,Anytime TD,,440.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey,SF,Receiving Yards,104.5,-110.0,-120.0,False,,Seahawks,49ers,1768698000000,Bovada,RB,,,,,,unsupported_market,0.0
Christian McCaffrey,SF,Anytime TD,,-122.0,,False,,Seahawks,49ers,1768698000000,Bovada,RB,,,,,,unsupported_market,0.0
Christian Kirk (HOU) - 1Q,,Anytime TD,,1100.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Christian Kirk (HOU) - 1H,,Anytime TD,,500.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Christian Kirk & New England Patriots,,Anytime TD,,500.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Christian Kirk & Houston Texans,,Anytime TD,,550.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
CHI Bears D/ST - 1Q,,Anytime TD,,3500.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
CJ Dippre,NE,Anytime TD,,2800.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
CHI Bears D/ST - 1H,,Anytime TD,,1600.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Cam Akers,SEA,Anytime TD,,1900.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Caleb Williams (CHI) - 1Q,,Anytime TD,,1400.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Caleb Williams (CHI) - 1H,,Anytime TD,,650.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Caleb Williams,CHI,Passing Yards,,180.0,,False,,Bears,Rams,1768779000000,Bovada,QB,,,,,,unsupported_market,0.0
Caleb Williams,CHI,Interceptions,0.5,-120.0,-110.0,False,,Bears,Rams,1768779000000,Bovada,QB,,,,,,unsupported_market,0.0
Caleb Williams,CHI,Anytime TD,,320.0,,False,,Bears,Rams,1768779000000,Bovada,QB,,,,,,unsupported_market,0.0
Cade Stover (HOU) - 1Q,,Anytime TD,,3500.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Cade Stover (HOU) - 1H,,Anytime TD,,1200.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Christian McCaffrey (SF) - 1Q,,Anytime TD,,500.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Colby Parkinson,LAR,Anytime TD,,215.0,,False,,Bears,Rams,1768779000000,Bovada,TE,,,,,,unsupported_market,0.0
C.J. Stroud (HOU) - 1Q,,Anytime TD,,3000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Cooper Kupp (SEA) - 1H,,Anytime TD,,550.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
D'Andre Swift (CHI) - 1H,,Anytime TD,,310.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
D'Andre Swift,CHI,Receiving Yards,73.5,-115.0,-115.0,False,,Bears,Rams,1768779000000,Bovada,RB,,,,,,unsupported_market,0.0
D'Andre Swift,CHI,Anytime TD,,140.0,,False,,Bears,Rams,1768779000000,Bovada,RB,,,,,,unsupported_market,0.0
Courtland Sutton (DEN) - 1Q,,Anytime TD,,850.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Courtland Sutton (DEN) - 1H,,Anytime TD,,400.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Courtland Sutton & Denver Broncos,,Anytime TD,,400.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Courtland Sutton & Buffalo Bills,,Anytime TD,,400.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Courtland Sutton,DEN,Anytime TD,,190.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Cooper Kupp (SEA) - 1Q,,Anytime TD,,1300.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Cooper Kupp & Seattle Seahawks,,Anytime TD,,340.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Colby Parkinson (LAR) - 1H,,Anytime TD,,460.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Cooper Kupp & San Francisco 49ers,,Anytime TD,,1700.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Cooper Kupp,SEA,Anytime TD,,300.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Colston Loveland (CHI) - 1Q,,Anytime TD,,900.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Colston Loveland (CHI) - 1H,,Anytime TD,,400.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Colston Loveland,CHI,Anytime TD,,190.0,,False,,Bears,Rams,1768779000000,Bovada,TE,,,,,,unsupported_market,0.0
Cole Kmet (CHI) - 1Q,,Anytime TD,,2200.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Cole Kmet (CHI) - 1H,,Anytime TD,,1000.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Cole Kmet,CHI,Anytime TD,,500.0,,False,,Bears,Rams,1768779000000,Bovada,TE,,,,,,unsupported_market,0.0
Colby Parkinson (LAR) - 1Q,,Anytime TD,,1100.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Cade Stover,HOU,Anytime TD,,600.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
C.J. Stroud (HOU) - 1H,,Anytime TD,,1300.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Jauan Jennings (SF) - 1H,,Anytime TD,,470.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Austin Hooper (NE) - 1H,,Anytime TD,,1400.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix & Buffalo Bills,,Anytime TD,,750.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix,DEN,Passing Yards,,110.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix,DEN,Interceptions,0.5,-120.0,-110.0,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix,DEN,Anytime TD,,310.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Blake Corum (LAR) - 1Q,,Anytime TD,,1300.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Blake Corum (LAR) - 1H,,Anytime TD,,500.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Blake Corum,LAR,Receiving Yards,52.5,-115.0,-115.0,False,,Bears,Rams,1768779000000,Bovada,RB,,,,,,unsupported_market,0.0
Blake Corum,LAR,Anytime TD,,235.0,,False,,Bears,Rams,1768779000000,Bovada,RB,,,,,,unsupported_market,0.0
Austin Hooper (NE) - 1Q,,Anytime TD,,5000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Austin Hooper,NE,Anytime TD,,625.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
Bo Nix (DEN) - 1H,,Anytime TD,,600.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
AJ Barner (SEA) - 1Q,,Anytime TD,,850.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
AJ Barner (SEA) - 1H,,Anytime TD,,350.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
AJ Barner & Seattle Seahawks,,Anytime TD,,200.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
AJ Barner & San Francisco 49ers,,Anytime TD,,1150.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
AJ Barner,SEA,Anytime TD,,170.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Adam Trautman (DEN) - 1Q,,Anytime TD,,3500.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Adam Trautman (DEN) - 1H,,Anytime TD,,1300.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Adam Trautman,DEN,Anytime TD,,600.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Adam Prentice (DEN) - 1Q,,Anytime TD,,8000.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix & Denver Broncos,,Anytime TD,,600.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Bo Nix (DEN) - 1Q,,Anytime TD,,1400.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
C.J. Stroud,HOU,Passing Yards,,110.0,,False,,Patriots,Texans,1768766400000,Bovada,QB,,,,,,unsupported_market,0.0
British Brooks (HOU) - 1Q,,Anytime TD,,12500.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
C.J. Stroud,HOU,Interceptions,0.5,,-130.0,False,,Patriots,Texans,1768766400000,Bovada,QB,,,,,,unsupported_market,0.0
C.J. Stroud,HOU,Anytime TD,,825.0,,False,,Patriots,Texans,1768766400000,Bovada,QB,,,,,,unsupported_market,0.0
BUF Bills D/ST - 1Q,,Anytime TD,,3500.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
BUF Bills D/ST - 1H,,Anytime TD,,1500.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Brock Purdy (SF) - 1Q,,Anytime TD,,3300.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Brock Purdy (SF) - 1H,,Anytime TD,,1300.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Brock Purdy,SF,Passing Yards,,105.0,,False,,Seahawks,49ers,1768698000000,Bovada,QB,,,,,,unsupported_market,0.0
Brock Purdy,SF,Interceptions,0.5,-185.0,140.0,False,,Seahawks,49ers,1768698000000,Bovada,QB,,,,,,unsupported_market,0.0
Brock Purdy,SF,Anytime TD,,700.0,,False,,Seahawks,49ers,1768698000000,Bovada,QB,,,,,,unsupported_market,0.0
British Brooks,HOU,Anytime TD,,3300.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Brady Russell,SEA,Anytime TD,,4000.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Brian Robinson (SF) - 1Q,,Anytime TD,,10000.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Brian Robinson (SF) - 1H,,Anytime TD,,4500.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Brian Robinson,SF,Anytime TD,,1900.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Braxton Berrios (HOU) - 1Q,,Anytime TD,,5000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Braxton Berrios (HOU) - 1H,,Anytime TD,,1700.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Braxton Berrios,HOU,Anytime TD,,1000.0,,False,,Patriots,Texans,1768766400000,Bovada,WR,,,,,,unsupported_market,0.0
Brandin Cooks (BUF) - 1Q,,Anytime TD,,1900.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Brandin Cooks (BUF) - 1H,,Anytime TD,,850.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Brandin Cooks,BUF,Anytime TD,,500.0,,False,,Broncos,Bills,1768685400000,Bovada,WR,,,,,,unsupported_market,0.0
D'Andre Swift (CHI) - 1Q,,Anytime TD,,650.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
D.J. Moore (CHI) - 1H,,Anytime TD,,550.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
D.J. Moore (CHI) - 1Q,,Anytime TD,,1200.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Harrison Bryant,HOU,Anytime TD,,2800.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
Jack Westover,NE,Anytime TD,,2800.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Hunter Henry (NE) - 1Q,,Anytime TD,,900.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Hunter Henry (NE) - 1H,,Anytime TD,,410.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Hunter Henry & New England Patriots,,Anytime TD,,340.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Hunter Henry & Houston Texans,,Anytime TD,,700.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Hunter Henry,NE,Anytime TD,,195.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
Houston Texans Def/ST (HOU) - 1Q,,Anytime TD,,4000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Houston Texans Def/ST (HOU) - 1H,,Anytime TD,,1900.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Houston Texans Def/ST,HOU,Anytime TD,,460.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Evan Engram (DEN) - 1Q,,Anytime TD,,1600.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Jackson Hawes (BUF) - 1H,,Anytime TD,,1800.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Evan Engram (DEN) - 1H,,Anytime TD,,700.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Evan Engram & Denver Broncos,,Anytime TD,,700.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Evan Engram & Buffalo Bills,,Anytime TD,,800.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Evan Engram,DEN,Anytime TD,,390.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Eric Saubert (SEA) - 1H,,Anytime TD,,3500.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Eric Saubert,SEA,Anytime TD,,2000.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Elijah Arroyo (SEA) - 1Q,,Anytime TD,,2200.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Elijah Arroyo (SEA) - 1H,,Anytime TD,,950.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Efton Chism (NE) - 1Q,,Anytime TD,,10000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Jackson Hawes,BUF,Anytime TD,,1000.0,,False,,Broncos,Bills,1768685400000,Bovada,TE,,,,,,unsupported_market,0.0
Jackson Hawes (BUF) - 1Q,,Anytime TD,,6000.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Kincaid,BUF,Anytime TD,,255.0,,False,,Broncos,Bills,1768685400000,Bovada,TE,,,,,,unsupported_market,0.0
Jaleel McLaughlin (DEN) - 1Q,,Anytime TD,,3300.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Jauan Jennings & Seattle Seahawks,,Anytime TD,,310.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jauan Jennings & San Francisco 49ers,,Anytime TD,,800.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jauan Jennings,SF,Anytime TD,,245.0,,False,,Seahawks,49ers,1768698000000,Bovada,WR,,,,,,unsupported_market,0.0
James Cook (BUF) - 1Q,,Anytime TD,,490.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
James Cook (BUF) - 1H,,Anytime TD,,200.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
James Cook & Denver Broncos,,Anytime TD,,290.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
James Cook & Buffalo Bills,,Anytime TD,,180.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
James Cook,BUF,Receiving Yards,98.5,-115.0,-115.0,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
James Cook,BUF,Anytime TD,,-122.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Jaleel McLaughlin (DEN) - 1H,,Anytime TD,,1100.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Jahdae Walker,CHI,Anytime TD,,700.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Jaleel McLaughlin,DEN,Anytime TD,,525.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges (SF) - 1Q,,Anytime TD,,1500.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges (SF) - 1H,,Anytime TD,,650.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges & Seattle Seahawks,,Anytime TD,,440.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges & San Francisco 49ers,,Anytime TD,,950.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jake Tonges,SF,Anytime TD,,340.0,,False,,Seahawks,49ers,1768698000000,Bovada,TE,,,,,,unsupported_market,0.0
Jake Bobo,SEA,Anytime TD,,2200.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Jahdae Walker (CHI) - 1Q,,Anytime TD,,6500.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Jahdae Walker (CHI) - 1H,,Anytime TD,,1500.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Efton Chism (NE) - 1H,,Anytime TD,,2700.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Efton Chism,NE,Anytime TD,,1200.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Durham Smythe (CHI) - 1Q,,Anytime TD,,10000.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Dare Ogunbowale (HOU) - 1Q,,Anytime TD,,12500.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Dawson Knox (BUF) - 1H,,Anytime TD,,700.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dawson Knox,BUF,Anytime TD,,390.0,,False,,Broncos,Bills,1768685400000,Bovada,TE,,,,,,unsupported_market,0.0
Davis Allen (LAR) - 1Q,,Anytime TD,,10000.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Davis Allen (LAR) - 1H,,Anytime TD,,2200.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Davis Allen,LAR,Anytime TD,,700.0,,False,,Bears,Rams,1768779000000,Bovada,TE,,,,,,unsupported_market,0.0
Davante Adams (LAR) - 1Q,,Anytime TD,,460.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Davante Adams (LAR) - 1H,,Anytime TD,,190.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Davante Adams,LAR,Anytime TD,,-125.0,,False,,Bears,Rams,1768779000000,Bovada,WR,,,,,,unsupported_market,0.0
Dareke Young,SEA,Anytime TD,,3300.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Dare Ogunbowale,HOU,Anytime TD,,2800.0,,False,,Patriots,Texans,1768766400000,Bovada,RB,,,,,,unsupported_market,0.0
Durham Smythe (CHI) - 1H,,Anytime TD,,3000.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Dalton Schultz (HOU) - 1Q,,Anytime TD,,900.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Schultz (HOU) - 1H,,Anytime TD,,420.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Schultz & New England Patriots,,Anytime TD,,440.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Schultz & Houston Texans,,Anytime TD,,460.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Schultz,HOU,Anytime TD,,200.0,,False,,Patriots,Texans,1768766400000,Bovada,TE,,,,,,unsupported_market,0.0
Dalton Kincaid (BUF) - 1Q,,Anytime TD,,1100.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Kincaid (BUF) - 1H,,Anytime TD,,500.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Kincaid & Denver Broncos,,Anytime TD,,650.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dalton Kincaid & Buffalo Bills,,Anytime TD,,450.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Dawson Knox (BUF) - 1Q,,Anytime TD,,1700.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Demarcus Robinson,SF,Anytime TD,,310.0,,False,,Seahawks,49ers,1768698000000,Bovada,WR,,,,,,unsupported_market,0.0
DeMarcus Robinson & San Francisco 49ers,,Anytime TD,,900.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
DeMarcus Robinson & Seattle Seahawks,,Anytime TD,,320.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Durham Smythe,CHI,Anytime TD,,1400.0,,False,,Bears,Rams,1768779000000,Bovada,TE,,,,,,unsupported_market,0.0
Drake Maye (NE) - 1Q,,Anytime TD,,1700.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Drake Maye (NE) - 1H,,Anytime TD,,700.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Drake Maye & New England Patriots,,Anytime TD,,600.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Drake Maye & Houston Texans,,Anytime TD,,1050.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Drake Maye,NE,Passing Yards,,-140.0,,False,,Patriots,Texans,1768766400000,Bovada,QB,,,,,,unsupported_market,0.0
Drake Maye,NE,Anytime TD,,350.0,,False,,Patriots,Texans,1768766400000,Bovada,QB,,,,,,unsupported_market,0.0
DJ Moore,CHI,Anytime TD,,295.0,,False,,Bears,Rams,1768779000000,Bovada,WR,,,,,,unsupported_market,0.0
Devin Duvernay (CHI) - 1Q,,Anytime TD,,12500.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Devin Duvernay (CHI) - 1H,,Anytime TD,,3300.0,,False,,Bears,Rams,1768779000000,Bovada,,,,,,,unsupported_market,0.0
Devin Duvernay,CHI,Anytime TD,,1500.0,,False,,Bears,Rams,1768779000000,Bovada,WR,,,,,,unsupported_market,0.0
Denver Broncos Def/ST (DEN) - 1Q,,Anytime TD,,3000.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Denver Broncos Def/ST (DEN) - 1H,,Anytime TD,,1300.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Denver Broncos Def/ST,DEN,Anytime TD,,500.0,,False,,Broncos,Bills,1768685400000,Bovada,,,,,,,unsupported_market,0.0
Demario Douglas (NE) - 1Q,,Anytime TD,,2000.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Demario Douglas (NE) - 1H,,Anytime TD,,950.0,,False,,Patriots,Texans,1768766400000,Bovada,,,,,,,unsupported_market,0.0
Demario Douglas,NE,Anytime TD,,500.0,,False,,Patriots,Texans,1768766400000,Bovada,WR,,,,,,unsupported_market,0.0
Demarcus Robinson (SF) - 1Q,,Anytime TD,,1400.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Demarcus Robinson (SF) - 1H,,Anytime TD,,600.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
Zach Charbonnet (SEA) - 1Q,,Anytime TD,,550.0,,False,,Seahawks,49ers,1768698000000,Bovada,,,,,,,unsupported_market,0.0
