player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
Rome Odunze,CHI,Receiving Yards,110.0,1150.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,-42.0,-0.9156931016998269,,,42.0
Caleb Williams,CHI,Rushing Yards,60.0,1250.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-41.8,-0.9809031132058302,,,41.8
Christian Kirk,HOU,Receiving Yards,80.0,575.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,-41.6,-0.951390775917852,,,41.6
D'Andre Swift,CHI,Rushing Yards,80.0,270.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,-40.8,-0.9934046859329217,,,40.8
TreVeyon Henderson,NE,Rushing Yards,70.0,450.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,-40.4,-0.9892605210474573,,,40.4
Matthew Stafford,LAR,Passing Yards,250.0,-200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,290.4,40.39999999999998,0.31371271146408186,,,40.39999999999998
DeMario Douglas,NE,Receiving Yards,40.0,330.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-40.0,-0.9599550023820838,,,40.0
Drake Maye,NE,Passing Yards,325.0,730.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,285.0,-40.0,0.050356322130529874,,,40.0
Jaylin Noel,HOU,Receiving Yards,40.0,600.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-40.0,-0.9348104689940898,,,40.0
Drake Maye,NE,Rushing Yards,60.0,340.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-39.3,-0.989003724586482,,,39.3
Kyren Williams,LAR,Rushing Yards,100.0,475.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,-38.9,-0.9843029289990815,,,38.9
Kyle Monangai,CHI,Rushing Yards,60.0,280.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-38.7,-0.9891609629756324,,,38.7
Caleb Williams,CHI,Passing Yards,250.0,130.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,288.7,38.69999999999999,0.9908222645516058,,,38.69999999999999
C.J. Stroud,HOU,Passing Yards,225.0,105.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,263.5,38.5,0.7718845750599154,,,38.5
Rhamondre Stevenson,NE,Rushing Yards,90.0,1100.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,-38.5,-0.9642428411793453,,,38.5
Rome Odunze,CHI,Receiving Yards,30.0,-185.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,38.0,0.5209771807841407,,,38.0
Jayden Higgins,HOU,Receiving Yards,25.0,-250.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,38.0,0.38222136780032423,,,38.0
Kyren Williams,LAR,Receiving Yards,60.0,2250.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,-37.7,-0.687697847606936,,,37.7
Woody Marks,HOU,Rushing Yards,40.0,-390.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,37.599999999999994,0.2518636250181142,,,37.599999999999994
Kayshon Boutte,NE,Receiving Yards,90.0,800.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,-37.5,-0.8767349283883217,,,37.5
Kayshon Boutte,NE,Receiving Yards,15.0,-390.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,37.5,0.23920231194024993,,,37.5
Stefon Diggs,NE,Receiving Yards,30.0,-390.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,37.400000000000006,0.23894182235483508,,,37.400000000000006
Jayden Higgins,HOU,Receiving Yards,100.0,875.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,-37.0,-0.8560895583030923,,,37.0
D'Andre Swift,CHI,Receiving Yards,60.0,1250.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,-36.8,-0.7947310398229326,,,36.8
Colby Parkinson,LAR,Receiving Yards,70.0,1550.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,-36.7,-0.7453731523658346,,,36.7
C.J. Stroud,HOU,Passing Yards,300.0,585.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,263.5,-36.5,0.017274529645987968,,,36.5
Rhamondre Stevenson,NE,Rushing Yards,15.0,-1550.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,36.5,0.05965654585099704,,,36.5
Caleb Williams,CHI,Passing Yards,325.0,630.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,288.7,-36.30000000000001,0.09379288812057585,,,36.30000000000001
Rhamondre Stevenson,NE,Receiving Yards,60.0,850.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,-36.2,-0.842204012215775,,,36.2
Blake Corum,LAR,Rushing Yards,70.0,280.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,-36.0,-0.9807568179561578,,,36.0
DJ Moore,CHI,Receiving Yards,80.0,775.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,-35.6,-0.8414084312664529,,,35.6
Puka Nacua,LAR,Receiving Yards,100.0,-125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,-35.3,-0.9659345962478477,,,35.3
Davante Adams,LAR,Receiving Yards,80.0,240.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,-35.2,-0.9347246027012903,,,35.2
Drake Maye,NE,Passing Yards,250.0,145.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,285.0,35.0,1.0612946278679303,,,35.0
Luther Burden III,CHI,Receiving Yards,70.0,320.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,-34.9,-0.9158356059743568,,,34.9
Matthew Stafford,LAR,Passing Yards,325.0,270.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,290.4,-34.60000000000002,-0.4026851887786228,,,34.60000000000002
Rome Odunze,CHI,Receiving Yards,33.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,34.5,0.8299151344279825,-0.9603499170366783,,34.5
DJ Moore,CHI,Receiving Yards,10.0,-660.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,34.4,0.12674686990009892,,,34.4
Kyle Monangai,CHI,Receiving Yards,50.0,1800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,-33.8,-0.5555361040117394,,,33.8
Tyler Higbee,LAR,Receiving Yards,50.0,340.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-33.7,-0.895632544300013,,,33.7
Cole Kmet,CHI,Receiving Yards,50.0,1250.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,-33.6,-0.6753148500645055,,,33.6
TreVeyon Henderson,NE,Receiving Yards,50.0,1350.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,-33.2,-0.6315073978997727,,,33.2
Hunter Henry,NE,Receiving Yards,70.0,330.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,-33.2,-0.8907228835151051,,,33.2
Jayden Higgins,HOU,Receiving Yards,30.0,-190.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,33.0,0.48645080509418603,,,33.0
Puka Nacua,LAR,Receiving Yards,97.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,-32.8,-0.9498210898522713,0.8193863072435755,,32.8
Woody Marks,HOU,Rush+Rec Yards,66.5,-125.0,-105.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_rec_yards,99.3,32.8,0.7090953497466133,-0.9013997179791308,,32.8
Colston Loveland,CHI,Receiving Yards,70.0,150.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,-32.6,-0.9310552764606446,,,32.6
Xavier Hutchinson,HOU,Receiving Yards,60.0,375.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,-32.6,-0.8690050252752247,,,32.6
Stefon Diggs,NE,Receiving Yards,100.0,630.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,-32.599999999999994,-0.7986814072650812,,,32.599999999999994
Kayshon Boutte,NE,Receiving Yards,20.0,-265.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,32.5,0.33885692653622546,,,32.5
Woody Marks,HOU,Rushing Yards,110.0,775.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,-32.400000000000006,-0.909647259845673,,,32.400000000000006
Rome Odunze,CHI,Receiving Yards,100.0,900.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,-32.0,-0.7010594458676791,,,32.0
Caleb Williams,CHI,Rushing Yards,50.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-31.8,-0.8959552910395439,,,31.8
Christian Kirk,HOU,Receiving Yards,70.0,375.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,-31.6,-0.8502511291336884,,,31.6
Rhamondre Stevenson,NE,Rushing Yards,20.0,-660.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,31.5,0.13743848603358502,,,31.5
Kyren Williams,LAR,Rushing Yards,30.0,-1600.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,31.1,0.048516465311823354,,,31.1
D'Andre Swift,CHI,Rushing Yards,70.0,165.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,-30.799999999999997,-0.9631558640892285,,,30.799999999999997
TreVeyon Henderson,NE,Rushing Yards,60.0,270.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,-30.4,-0.9446872364621443,,,30.4
DeMario Douglas,NE,Receiving Yards,30.0,180.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-30.0,-0.8913415067592163,,,30.0
Jaylin Noel,HOU,Receiving Yards,30.0,400.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-30.0,-0.8059669763557435,,,30.0
DJ Moore,CHI,Receiving Yards,15.0,-380.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,29.4,0.21027236257728266,,,29.4
Drake Maye,NE,Rushing Yards,50.0,200.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-29.3,-0.9454571365194356,,,29.3
Kyren Williams,LAR,Rushing Yards,90.0,290.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,-28.9,-0.9239682623505752,,,28.9
Kyle Monangai,CHI,Rushing Yards,50.0,180.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-28.7,-0.9434897968640277,,,28.7
Rhamondre Stevenson,NE,Rushing Yards,80.0,800.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,-28.5,-0.8119942581681574,,,28.5
Christian Kirk,HOU,Receiving Yards,10.0,-1600.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,28.4,0.012135886141292768,,,28.4
Rome Odunze,CHI,Receiving Yards,40.0,-110.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,28.0,0.8140697696503192,,,28.0
Matthew Stafford,LAR,Rushing Yards,40.0,3300.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,-27.9,-0.2132894292064491,,,27.9
Matthew Stafford,LAR,Passing Yards,262.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,290.4,27.899999999999977,0.47193854464654117,-0.602373327255237,,27.899999999999977
Kyren Williams,LAR,Receiving Yards,50.0,1150.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,-27.7,-0.35483825047165396,,,27.7
Woody Marks,HOU,Rushing Yards,50.0,-210.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,27.599999999999994,0.4402637822410111,,,27.599999999999994
Kayshon Boutte,NE,Receiving Yards,80.0,575.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,-27.5,-0.6431319505137782,,,27.5
Kayshon Boutte,NE,Receiving Yards,25.0,-195.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,27.5,0.4328386897637717,,,27.5
Stefon Diggs,NE,Receiving Yards,40.0,-205.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,27.400000000000006,0.40819753390245356,,,27.400000000000006
Jayden Higgins,HOU,Receiving Yards,90.0,650.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,-27.0,-0.5791257138688909,,,27.0
D'Andre Swift,CHI,Receiving Yards,50.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,-26.8,-0.4828717368624903,,,26.8
Colby Parkinson,LAR,Receiving Yards,60.0,1100.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,-26.700000000000003,-0.3023300534485367,,,26.700000000000003
Rhamondre Stevenson,NE,Rushing Yards,25.0,-350.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,26.5,0.24818629788834234,,,26.5
Rhamondre Stevenson,NE,Receiving Yards,50.0,525.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,-26.2,-0.6147692423812681,,,26.2
C.J. Stroud,HOU,Rushing Yards,50.0,2550.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,-26.0,-0.16139647290817172,,,26.0
Blake Corum,LAR,Rushing Yards,60.0,180.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,-26.0,-0.9113928348733162,,,26.0
DJ Moore,CHI,Receiving Yards,70.0,530.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,-25.6,-0.5838932609192258,,,25.6
Jayden Higgins,HOU,Receiving Yards,37.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,25.5,0.7446647976277869,-0.8750995802364827,,25.5
Puka Nacua,LAR,Receiving Yards,90.0,-175.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,-25.299999999999997,-0.8926016159070331,,,25.299999999999997
Davante Adams,LAR,Receiving Yards,70.0,165.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,-25.200000000000003,-0.8168235087735181,,,25.200000000000003
Luther Burden III,CHI,Receiving Yards,10.0,-1200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,25.1,0.007598797147036346,,,25.1
Jaylin Noel,HOU,Receiving Yards,25.0,275.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-25.0,-0.7348702984626007,,,25.0
DeMario Douglas,NE,Receiving Yards,25.0,140.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-25.0,-0.8303169910160644,,,25.0
Luther Burden III,CHI,Receiving Yards,60.0,210.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,-24.9,-0.7783481719845526,,,24.9
Davante Adams,LAR,Receiving Yards,20.0,-1300.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,24.799999999999997,-0.0009458302423454995,,,24.799999999999997
DJ Moore,CHI,Receiving Yards,20.0,-250.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,24.4,0.294157687689939,,,24.4
Woody Marks,HOU,Rushing Yards,53.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,24.099999999999994,0.7899469003386812,-0.920381682947377,,24.099999999999994
Kyle Monangai,CHI,Receiving Yards,40.0,1000.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,-23.8,-0.11167674842851827,,,23.8
Tyler Higbee,LAR,Receiving Yards,40.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-23.7,-0.7550768784590571,,,23.7
Cole Kmet,CHI,Receiving Yards,40.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,-23.6,-0.25720566282695967,,,23.6
Christian Kirk,HOU,Receiving Yards,15.0,-750.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,23.4,0.037750273990638475,,,23.4
Colby Parkinson,LAR,Receiving Yards,10.0,-370.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,23.299999999999997,0.161977600469209,,,23.299999999999997
Hunter Henry,NE,Receiving Yards,60.0,210.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,-23.200000000000003,-0.7328644593835193,,,23.200000000000003
TreVeyon Henderson,NE,Receiving Yards,40.0,900.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,-23.2,-0.1382724496242551,,,23.2
Jayden Higgins,HOU,Receiving Yards,40.0,-110.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,23.0,0.7410198685671573,,,23.0
Colston Loveland,CHI,Receiving Yards,60.0,-110.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,-22.6,-0.8246383941080467,,,22.6
Xavier Hutchinson,HOU,Receiving Yards,50.0,225.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,-22.6,-0.7014677423506033,,,22.6
Stefon Diggs,NE,Receiving Yards,90.0,475.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,-22.599999999999994,-0.4718275441587597,,,22.599999999999994
Kayshon Boutte,NE,Receiving Yards,30.0,-140.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,22.5,0.5551491011607562,,,22.5
Woody Marks,HOU,Rushing Yards,100.0,530.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,-22.400000000000006,-0.6547644622927851,,,22.400000000000006
Rome Odunze,CHI,Receiving Yards,90.0,685.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,-22.0,-0.23217271153812846,,,22.0
Caleb Williams,CHI,Rushing Yards,40.0,420.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-21.8,-0.6894649134601006,,,21.8
Hunter Henry,NE,Receiving Yards,15.0,-880.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,21.799999999999997,0.0024292687724921658,,,21.799999999999997
Christian Kirk,HOU,Receiving Yards,60.0,250.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,-21.6,-0.6432184446582623,,,21.6
Rhamondre Stevenson,NE,Rushing Yards,30.0,-225.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,21.5,0.35444943847566246,,,21.5
Kyren Williams,LAR,Rushing Yards,40.0,-535.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,21.1,0.10871353491219798,,,21.1
Colston Loveland,CHI,Receiving Yards,58.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,-21.1,-0.7994512110224563,0.6690164284137605,,21.1
Kayshon Boutte,NE,Receiving Yards,31.5,-120.0,-110.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,21.0,0.6346723596692022,-0.7931298951927228,,21.0
D'Andre Swift,CHI,Rushing Yards,60.0,105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,-20.799999999999997,-0.8592114219054092,,,20.799999999999997
TreVeyon Henderson,NE,Rushing Yards,50.0,165.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,-20.4,-0.8077730408685526,,,20.4
Luther Burden III,CHI,Receiving Yards,15.0,-630.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,20.1,0.021382578008081715,,,20.1
Jaylin Noel,HOU,Receiving Yards,20.0,200.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-20.0,-0.6408896818048159,,,20.0
DeMario Douglas,NE,Receiving Yards,20.0,,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-20.0,,,,20.0
Stefon Diggs,NE,Receiving Yards,47.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,19.900000000000006,0.643568127723191,-0.7740029103318868,,19.900000000000006
Davante Adams,LAR,Receiving Yards,25.0,-770.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,19.799999999999997,-0.008052024917596032,,,19.799999999999997
DJ Moore,CHI,Receiving Yards,25.0,-175.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,19.4,0.37201704059003876,,,19.4
Drake Maye,NE,Rushing Yards,40.0,105.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-19.3,-0.8277723959486629,,,19.3
Kyren Williams,LAR,Rushing Yards,80.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,-18.9,-0.7344760256877939,,,18.9
Kyle Monangai,CHI,Rushing Yards,40.0,-105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-18.7,-0.8226821474669402,,,18.7
DeMario Douglas,NE,Receiving Yards,18.5,-130.0,,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-18.5,-0.7554115888208097,,,18.5
Rhamondre Stevenson,NE,Rushing Yards,70.0,530.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,-18.5,-0.41297071051645573,,,18.5
Christian Kirk,HOU,Receiving Yards,20.0,-450.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,18.4,0.05166372046794221,,,18.4
Colby Parkinson,LAR,Receiving Yards,15.0,-215.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,18.299999999999997,0.2587423091022611,,,18.299999999999997
Rome Odunze,CHI,Receiving Yards,50.0,155.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,18.0,1.180657801438275,,,18.0
Matthew Stafford,LAR,Rushing Yards,30.0,1700.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,-17.9,0.8094321494346466,,,17.9
Kyren Williams,LAR,Receiving Yards,40.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,-17.7,0.34007144229371855,,,17.7
Woody Marks,HOU,Rushing Yards,60.0,-115.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,17.599999999999994,0.6744743008932312,,,17.599999999999994
Kayshon Boutte,NE,Receiving Yards,70.0,390.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,-17.5,-0.2569487534788877,,,17.5
